metabolite_identification	4	9	12	13	14	20	24	26	27	31	34	36	38	39	40	41	43	42	44	46	47	48	56	61	63	64	66	67	68	69	70	71	72	74	78	79	83	18	1	45	62	84	IRA	CM	CE	SG	80	82	89	94	95	97	99	101	98	104	106	108	109	111	AA	RI	POS 2	POS 3	POS 4	POS 6	POS 8	POS 9	POS 12	POS 13	93	POS 14	POS 15	POS 16	125	126	127	129	130	132	134	136	138	139	A	B	C	D	AI	EA	EB	EM	MC	MM	NC rep	SC rep	ST rep	SA 1	SA 2	SA 3	SA 4	SA 5	SA 6	SA 7	SA 8	SA 9	SA 10	SA 11	SA 12	SA 13	NEG 5	NEG 6	NEG 12	NEG 16	NEG 19	NEG 20	NEG 21	NEG 22	NEG 26	NEG 28	NEG 29	NEG 30	NEG 32	NEG 35	NEG 37	NEG 46	DA 1	DA 2	DA 3	DA 4	DA 5	DA 6	DA 7	DA 8	DA 9	DA 10	DA 11	DA 12	DA 13	DA 14	DA 17	DA 18	DA 21	RIA 1	RIA 2	DA 20	DA 26	DA 24	DA 28	DA 25	DA 23	DA 39	DA 40	DA 41	DA 42	DA 43	DA 44
Triethanolamine	1.403333772	1.268800378	0.96786721	1.952468693	0.80908749	2.25383538	2.506926869	1.941545483	2.509557621	1.430270732	0.952541282	1.001244887	1.079270494	1.103424174	0.640464771	0.913247049	0.510676483	1.497385506	2.078051106	1.193583578	1.324152262	1.217456231	1.923244362	1.845317546	2.033288377	1.12701242	1.251542867	1.424016302	1.366420656	1.815110665	1.353575026	1.714633659	0.684751659	1.698191409	0.315029008	0.930502678	1.625218182	1.291073066	0.627659871	1.492602256	1.04971779	1.354705565	0.425688641	0.398506288	1.978865898	1.991135905	1.474106942	1.349858186	1.224878678	1.421963754	0.85135275	1.421700485	1.095328301	0.620898092	0.663583752	1.372173273	1.844628644	2.118679284	2.242323491	1.728602879	2.114168353	2.597961116	1.441188005	2.691603865	2.105921831	0.682694686	1.068478287	0.93183843	1.494076078	1.966209475	1.44405753	0.855304355	1.785004278	1.922002591	3.313962438	2.626694041	0.686522152	1.149045021	1.202643031	1.333620816	1.505677636	3.636084261	3.122115952	2.266588693	0.543410904	0.95804191	0.509038456	0.509719205	2.879443052	2.94242304	2.644514715	2.997715928	3.003079514	3.26108682	1.649218672	1.469944649	1.413196813	0.592369971	0.602155835	0.534809574	0.627548192	0.483188408	0.609327949	1.2343459	2.342883151	1.797624555	1.676182326	1.96559705	2.093260552	1.78066489	1.280860025	1.75232963	0.998018874	0.994136668	1.150720828	0.539792518	1.046136817	1.40044256	0.429702608	0.475458455	0.459803221	0.89818098	0.91442276	1.167635455	0.765983183	1.465392988	0.854371167	2.2752632	0.694488255	1.012059736	2.925757562	0.762181555	0.479216581	0.381177737	1.447699486	0.705806698	1.590611353	1.635463437	0.384447607	1.826551911	0.502502747	0.553759555	2.256431463	0.734015452	0.64589396	2.708740218	4.419320451	3.779753291	2.36935071	4.323322267	3.240310133	0.693707776	0.983972139	2.074177902	2.5845797	3.208004662	1.822492629
Triethylene glycol	0.279453187	1.550841089	0.219793106	0.462674908	0.255853502	4.334059119	4.219586771	1.671259662	1.499925936	4.424248111	4.683654015	1.398655373	5.467803755	3.499031837	4.856564272	6.583591141	4.086901066	3.194411296	1.444346551	1.975794427	1.450203264	0.190692541	0	0.901032719	2.157622158	0.322118752	0.119159812	0.685307542	0	2.179752622	2.16332056	2.03228376	2.08438951	1.443180845	1.454899059	2.751589831	1.139411513	4.582495879	1.541860139	4.043317553	5.269473608	3.170615839	0.260379103	1.417282613	0.181696615	0.52246197	0.322035469	0.674493869	5.632973265	3.75307765	0.401051729	2.491503793	0.394631658	0	0.492529165	0.428346825	0.401307461	1.186553666	1.526472821	0.343866249	2.295687109	0.546800869	2.006698511	0	2.508632175	0.275687896	0.433974473	0.332556714	1.798835915	2.284180621	2.398362419	0.255529567	2.00592433	2.297254573	1.6374372	1.693411954	0	5.364531648	3.262401025	1.54854257	2.542303701	2.693973703	2.556260224	2.104938002	1.433065325	0.508322675	0.218100126	0.113379265	4.056171656	1.796804983	5.272199278	1.80731545	1.862158822	1.178650662	3.705820712	2.600581351	4.797934586	3.180929359	4.353266222	3.692112908	4.386616679	1.353661674	4.051691623	2.788241869	3.043371515	2.884904617	3.215000807	4.742006567	2.269697514	2.514173218	1.497270993	1.299264733	2.360014065	2.190870352	2.157439255	1.947567047	3.721181812	2.232006141	3.205476621	0.447129392	0.397441261	0.290415234	0	1.601853598	2.734760455	2.109665874	0.264300922	0.24048227	0.197933198	0.213748216	0.255285704	0.330739009	0	0.460705709	0.259264212	0.248935436	0.341414394	0.262055272	0.465492489	2.753843244	0	0.25849193	0.363148354	0.253822116	0	0.355314674	2.38271809	2.160269561	0.307927045	0.588258895	0.60370971	0.191931962	0.180475288	0.191762116	0.323646698	1.316285988	0.37238447
Trimethylolpropane	0.738931304	0.753740774	0.901241392	0.725673764	0.762430097	0.78863671	0.846503635	0.99482284	0.940513404	1.069032859	1.267418523	1.030307886	0.815673513	0.846708021	1.138985683	1.21706713	0.974913196	0.829824402	0.986252071	1.045409926	1.205790773	0.918430429	1.000207877	1.059188249	0.960505335	0.616090534	0.710566759	0.650567125	0.631540607	1.39005715	1.036433201	1.5620671	0.915472463	1.043426214	0.973621782	1.142353037	1.424702763	0.893079673	0.802076592	0.723626602	0.661826892	0.816241417	0.725381291	0.547579084	0.17247726	0.16477103	0.167256654	0.157397706	0.167943659	0.163850416	0.214995383	0.150185635	0.135127267	0.179518334	0.167332891	0.182920815	0.185732903	0.16830155	0.178939889	0.197023826	0.318203442	0.242693698	1.222597841	1.454718766	1.133601199	0.493944889	0.440424371	0.427342574	0.738564848	0.797567817	0.961902642	0.457090735	1.349890649	0.794792886	0.848915113	0.948561378	0.687628611	0.80776327	0.571349018	0.722038022	0.697643272	1.111514961	0.939324299	0.992215814	0.936163612	0.950175675	0.765947751	0.702265566	1.372893414	1.31568962	0.406655322	1.272725337	1.277368849	1.452855989	0.220294054	0.124715259	1.150437599	0.668178141	0.645331075	0.690490599	0.889707326	0.882768531	0.130069972	1.4963633	1.414824729	1.071475762	1.467127118	1.517357578	2.088711405	2.278875505	1.000307507	0.856661519	0.631277625	0.664993396	0.904246884	0.570331996	0.849017251	1.107732945	0.496626756	0.474816032	0.470908323	0.399884559	0.889878504	0.151211547	0.362040409	0.692933391	0.564975752	0.53637016	0.688315272	0.720256825	0.585386398	0.616543848	0.593073177	0.559087355	0.62681316	0.68524509	0.731205211	0.752542835	0.526743199	0.984618779	0.720878129	0.704423177	1.253438846	0.511270595	0.549179183	0.858129477	0.384039541	0.127752014	0.708331207	0.348870762	0.166376806	0.255982255	0.27483695	0.193918403	0.244256314	0.572708236	0.320373613
1-((1-((1-Methoxypropan-2-yl)oxy)propan-2-yl)oxy)propan-2-ol	1.3510644	1.053783911	1.541931295	1.155646386	1.636312854	1.244269057	1.321686439	1.218851861	1.396625796	1.52819315	0.679941065	0.776192958	0.865351602	0.831617593	0.792773871	0.907270771	0.739240237	1.098289237	1.317325379	1.422727314	1.537489901	13.22746625	1.643591038	1.33719955	1.492105989	10.57671233	1.328231423	0.526911302	1.155692987	3.305858863	1.430746851	2.202166779	1.418763388	1.375614237	1.674509613	1.498080274	3.638103902	1.100128764	0.961801261	0.798048389	1.158454396	4.103857681	0.926378668	0.853288498	0.76686832	0.695262009	0.785600044	0.928937765	2.609437718	0.827334867	1.838881256	0.514211114	0.463601268	0.843141221	0.555806048	1.019180659	0.590749595	1.527653141	0.87528013	0	0.721556447	4.624258061	2.564880075	5.808177034	0.475792797	7.181867157	2.361991185	0.69497968	1.01939658	2.800911463	1.922609964	0.780948598	1.839499154	1.946293237	2.529498207	1.638175792	5.026823804	1.123376263	0.77101956	0.552068435	0.497702319	2.014931941	5.902216896	1.663106888	0.976984625	0.800767074	1.02326478	0.781843527	0.646686784	2.45557891	3.637055917	3.687027367	1.993433723	2.372535055	1.625263847	1.791540667	1.547071048	0.897792826	0.583433264	0.775101227	0.407924776	0.811041855	1.027639492	2.340005442	1.784637035	0.671240476	1.646604637	1.948953053	0.303594161	1.502914963	1.899713731	1.415675641	1.21087589	1.424211013	1.768952452	1.463612195	1.638236971	2.133837665	1.993007449	0.416310908	0.744682814	0.163163318	0	1.05441289	3.544473486	1.132211265	1.034417846	1.055250203	1.001188927	1.049533235	1.247271364	1.100868234	1.211741394	1.13158415	1.346127097	1.542480266	1.220274636	1.467185814	1.016411348	1.599090334	0.741493274	0.856378539	1.001001131	0.635956277	0.774269335	2.025463739	2.975105511	1.706378439	2.539883585	4.253400714	3.049575056	0.682818882	0.502751332	0.557230809	0.878570607	0.858606776	0.899699252
Trisaminol	0.826718653	0.815098886	1.630142192	1.779733269	2.590726008	1.299916847	3.237770421	1.638931082	2.219224187	2.869117128	1.647564109	1.083127645	1.632374387	1.553926272	2.404349105	1.333780356	1.430064633	1.36779516	2.528538591	0.944718975	1.284505526	2.555982854	3.527617831	1.345716287	0.898502917	1.257125886	4.172978223	2.959871015	1.848882499	3.364387319	2.016872112	1.078344256	2.746167224	8.611638067	1.71310395	1.734369626	2.601735777	1.890821003	1.760732899	3.063793799	1.737027344	7.086261676	10.36921324	1.231829584	1.273352589	0.452607035	0.520651159	0.986875024	0.706198231	0.825236389	0.962367502	0.640867555	0.793125041	2.466048204	1.915128354	1.156401051	3.921469839	1.629047345	0.507008755	1.330882317	0.709776937	2.15805063	2.381026669	5.659296359	1.250389851	2.131188483	1.637017093	1.036379316	2.09121417	1.275040842	1.117567413	1.22337776	0.882680705	1.434789871	1.883881157	1.076176098	4.050989077	0.949703573	1.618694291	1.462862774	1.522439054	9.363733119	4.738376199	2.147829974	0.926650387	1.310297072	0.765345454	1.017226094	1.334253803	1.293960889	0.722421261	1.140652316	0.8904109	1.949012086	0.742404011	0.232450155	1.087611245	0.649662014	0.618593884	1.186084735	1.36061789	0.623736406	0.112938471	1.314705473	1.579441924	1.773395537	1.867785818	1.558147836	1.197405687	0.821211317	2.139227729	2.235146534	1.151538943	1.55175509	1.278864825	0.927555396	3.424215206	1.409603876	1.15939384	1.017561987	1.184302883	1.082228493	5.332165063	0.567422199	1.131075206	3.105634313	1.087544779	1.359611985	2.061417481	1.545619621	1.669285594	8.43538831	5.32938365	1.810216365	2.318258983	1.039018131	13.27035084	2.866377777	1.654756725	3.191541614	3.654337065	5.299018378	1.967094332	2.614100256	3.053735895	8.581687466	0.343240426	0.754984221	5.268682463	1.039910551	1.527009824	1.027672852	0.908476422	1.350821904	2.669910638	0.850347288	1.34824345
Tyrosine	1.38651647	2.165565478	3.991837225	2.517806168	2.627355999	1.391743158	1.462452819	2.566857518	1.720838463	1.286295123	3.579882771	1.781324361	2.58562709	1.934111469	2.407378925	1.938968176	2.120557016	2.301877388	2.196492645	1.79773728	2.133883705	0.053904006	1.794195366	1.067647602	1.528709408	0	0	0.648173359	1.586415077	1.948553876	1.454837357	1.046958609	1.398230141	1.281873309	1.036081244	0.994558387	0.880671942	1.776015657	1.496486684	0.85619236	1.063328224	0.850807542	0	0.339326694	0.059245482	0.739496279	0.278473771	0.201180183	0.442876195	0.345984372	0.012351293	0.68904286	1.012661768	0.231450341	0	0.015917866	0	0	0.921341015	0.235106255	0.441256469	0.312555835	0.44883143	0	0.218563038	0.133339521	0.048798966	0.13428131	0	0.016980476	0.092266735	0.06169754	0.035551583	0.069926808	0.061872367	0.774611227	0	0.459042266	0.391291458	0.605330045	1.07933518	0.02828129	0.033369881	0.442605095	1.260030975	1.485252197	1.8100534	1.715924985	0.951825207	1.020385674	0.774455517	1.10827021	1.157603394	0.927483574	0.866987622	1.22362855	1.497382453	1.100244817	1.186517885	1.432970158	0.840142706	1.164409512	0.898766696	1.011386927	1.037983366	1.167488164	2.002119106	1.439978064	0.839823177	0.698636414	0.332442707	0	0.044727433	0.443120217	0.634834953	0.350048938	0.040515367	1.082172729	0.375061067	1.211625787	0.079227916	0.020546121	0.05993198	1.030016364	0.236387349	0.578282883	0	0.043987729	0	0.03534523	0.058564699	0.265774182	0	0	0	0.219642158	0	0	0.562850657	0.471986828	0.107678824	0.000409629	0.469354554	0.052169283	0.033124879	0.850839127	1.053348036	0.642449599	0.689420578	0.765485336	0.575362832	0.023888072	0	0.015626534	0	0.883373368	0.023012148
Undecane	0.613890506	0.950882816	0.950709082	0.774690828	0.805843267	0.818862422	1.074449002	1.089220262	0.664493554	0.994050559	1.124490247	0.672335946	0.868633429	0.704993212	0.849360406	0.857281971	0.841295783	1.017813074	0.699474443	0.628950766	0.88945017	0.607590891	0.837521718	0.740878252	0.628545668	0.895908773	0.696734141	0.636607905	0.829284081	0.711466504	0.660432935	0.691230101	0.873995934	0.761995087	0.753238707	0.911763725	0.79090943	1.27915574	1.23922379	1.197740448	1.082784616	0.832444552	0.479512148	0.678256338	0.323621269	0.409759481	0.526939338	0.309089136	0.627551961	0.5701259	0.366536629	0.528254819	0.366053348	0.447882847	0.459273875	0.561769381	0.602355421	0.59690795	0.458923258	0.412740089	0.474899218	0.439084956	1.082474325	0.500510101	0.176351439	1.110588222	1.189334887	1.021225573	1.015722992	1.033749906	1.069530739	1.091466206	0.60184671	0.63981425	1.157852745	1.071385648	0.725843429	0.202619425	0.985951772	0.14955352	0.954863677	5.93925036	6.874315135	0.931479378	0.919708562	0.901611875	1.073677117	1.139335192	1.588924027	1.756531319	1.576728592	1.592489756	1.527665698	1.716532883	1.419040299	1.081601076	0.827585279	0.638364351	0.592564643	0.843025426	0.28272869	0.662205836	0.895637754	1.35741389	1.092699043	0.190813919	0.745731992	1.087583227	0.235418896	0.531282406	0.859159008	1.138467163	1.358226517	1.213558304	1.168215235	1.003910895	7.05612327	0.643280413	0.689580762	0.991816714	1.142798488	0.479984163	0.345674756	0.939458696	0.471567431	0.844561973	0.966596681	0.749931635	0.714680295	0.549748964	0.693358509	1.012342846	0.794458782	0.967896895	1.114883135	1.023789936	0.746613089	0.809424992	1.087315169	1.298758498	0.790384202	0.641600069	0.287820457	1.243353239	0.736282824	1.156372699	1.203620345	1.62287414	1.162869813	1.213288774	1.294582629	0.466346754	0.63064754	0.413141292	0.398413839	0.737036841	0.623731179
"3,7-dimethyl-Undecane"	0.969244072	0.908642977	0.891582048	0.925673237	0.9626629	1.010488934	0.996217359	1.015713471	1.014795565	1.068868561	0.988033975	1.002987127	1.046265418	1.081934499	1.017268942	1.047789425	1.020254238	1.022658075	0.743191913	0.910131614	1.08340906	1.0559089	0.898981533	0.852859851	0.990050468	0.91488341	0.922757115	0.866921671	0.858977717	1.007207089	0.984851357	1.01164619	1.015567581	1.001551903	1.012897711	1.023325273	1.004173991	1.078852151	1.086094893	1.084623618	1.18745859	1.052989293	0.975130549	0.909688543	0.398101679	0.789481736	0.42548995	0.421307481	0.783601236	0.650041476	0.009501801	0.001904794	0.023127373	0.03292738	8.54E-05	0.013099639	0.001830038	0.023778769	0.023205086	0.022919905	0.014722116	0.00982188	0.055682002	0.882543839	0.098704338	0	0.087812314	0.337796721	2.926549869	0	0.375447645	0.013499248	0	0.068864304	0.071389186	0.005088153	0.024082486	0	0.012724864	0.177645676	0.115498801	0.008201524	0.008669005	0.146246736	1.103255183	1.019378491	0.93265755	0.985901007	0	0	0.227754094	0	0.081948324	5.758717962	6.109149202	12.11068429	0.062808642	0	0	1.960612488	1.05949742	0	5.053406245	1.851287718	4.909496629	0	25.40540767	3.956509139	2.954558929	13.31127906	0.973300686	0.961067375	1.056532652	1.03128152	1.073257769	0.233773224	2.065069076	0	0.447673814	0	1.155604397	4.210690637	0.487145125	2.181268508	5.558383082	0.093809798	0.794939933	0.837992843	0.892541141	0.839304878	0.971688391	0.982872917	0.921045207	0.966882923	0.923544387	0.98171104	0.961254531	0.965271379	0.989693082	1.098301043	0.971028801	0.97714392	0	0.078695949	0.04586539	0.073557734	0	0	0	0	0.166752201	0.438143844	0.572247055	0.452709457	0.447847605	0.461480135	0.424151123
4-methyl-Undecane	0.826256424	1.257271891	0.618885478	0.852672092	1.275416755	0.857045634	0.846258328	0.937999822	0.77534637	0.902260683	0.856407909	0.830299815	0.927783636	0.879949463	0.876695535	0.870523734	0.860166862	0.792270852	0.82856772	0.749257247	0.864089223	0.799968457	0.832406751	0.989351766	0.876463557	1.197445109	1.067422132	1.062374176	1.090221721	0.752732417	0.847252276	0.741115368	0.848708619	0.7337179	0.785875887	0.800974309	0.858970678	1.089379586	1.078692603	0.689291526	0.773733558	0.775254103	0.612827069	0.566759409	0.178347122	0.41991394	0.191608206	0.19622303	0.275070747	0.241727305	0.197649149	0.232521811	0.305009602	0.310496512	0.476551806	0.198778553	0.489552042	0.237392586	0.14775264	0.219755094	0.172344324	0.166371283	1.10018598	0.675103815	0.628599291	0.885609006	0.837730056	0.788762772	0.583334967	0.74911204	0.718006659	0.668366015	0.647027862	0.67533303	0.581433182	0.614445691	1.127772079	0.816535535	1.166063088	1.048474369	0.989856913	0.728829899	0.82862842	0.942084661	0.860522779	1.079553885	0.920325789	0.750082409	1.212919946	0.993807673	0.990484724	0.874537002	0.980958823	1.018223465	0.942596013	0.868559181	1.090792849	1.008415035	0.974004908	0.998302955	1.01846438	0.703259542	0.75085807	0.981572378	0.753633062	0.904556247	0.952649086	1.026002792	0.861715946	0.982000547	0.667575685	0.710283957	0.709208772	0.728204343	0.521971376	1.06597533	0.82823476	0.842805944	0.88541439	0.583012545	0.603468244	0.648881705	0.574114793	0.811004578	0.812858856	0.650104577	0.82461474	0.613031821	0.867294423	0.831293004	0.69509828	1.005140867	0.893880606	0.68385443	0.671449132	0.929696469	0.689368813	0.674682628	0.616540513	0.500579038	0.631596799	0.633665021	0.797354265	0.872738049	0.523790444	0.795671315	0.816107895	0.891240026	0.762522851	0.789860742	0.718431276	0.141787645	0.431036225	0.301961431	0.217789727	0.208606253	0.27105738
Urea	0.857634514	0.701367959	1.464743316	0.900983135	0.381616498	0.175047461	0.487205201	0	0	0	0.662784402	0.971696696	0.828450378	0.990668561	1.109182273	0.87264612	0.636955789	0.854626521	1.199915067	0.946914358	1.022779532	0	0	1.308116959	1.060704951	0.976879088	0	0.849062304	0.848181193	0	0.89732872	1.094684219	0.978514452	0.34408634	0.99198535	0.952697453	0.496058641	0.842766161	0.518246493	0	0.746467954	0.878586112	0	1.007853444	0	0.657822199	0.775541424	0	0	1.000080065	1.036480153	0.659656523	0.870788031	0	0	0	0	0.973124164	0.507940453	0	0.423224704	0	1.25918562	0	0.097903232	0	0.72933358	0.526838271	0	0.760918598	0.797503684	1.132080347	0.358736288	0.547497212	0	0.724655701	0	0.692092629	0	1.196720033	1.460473757	0	0	1.440954953	0.618333647	0.616910559	0.194358509	0.435469255	1.376197386	1.116507036	2.006970726	1.143639451	1.915867168	0	0.961988935	0.976659903	1.015377025	0	1.501570299	1.414412887	1.555640494	1.308010862	1.318616098	1.706184267	1.567919587	0	0.994665844	1.91614505	0.738466188	0.552933982	1.060041219	1.209907175	0.377169406	0.979189553	1.040356349	0.755514878	0	0.627146413	0	0.921989657	0.924596219	0	0	0.547704845	0	0	0.0989936	0.316039649	0	0.633369969	0.557023273	0.514134025	0	0.948708318	0.935636495	0.925978792	0	0.46832195	1.509207211	0	1.397814035	0	1.025995121	1.27092012	0	0	1.865942731	0	0	0	0	0	0.648975313	0.402924006	0.599137932	0.57329049	0
Valproic acid	3.493268546	0.452462314	13.95207063	14.91921215	0.587751201	3.717776224	1.203888575	1.254247929	3.94365276	1.542531209	3.06135402	3.169850802	0.774728344	2.0012157	2.9164004	6.673476919	1.033546847	4.087232404	5.059831352	0.888303483	4.3689983	10.28450876	1.883981559	0.809236623	0.736774243	1.458821162	8.039232345	0.830598763	0.416190006	3.732827845	2.128208598	0.456665981	0.607827152	3.472479901	0.713338525	0.882759606	1.415395713	1.638191096	0.162592304	1.027029226	1.167024124	0.903555994	5.939129129	1.061332056	0	0	0	0	0	0.204170575	0	0	0	0.075555236	0	0	0	0	0	0	0	0	4.163367634	0.315466636	1.573726096	0.304607907	3.15596503	0	0	0	0.17875848	0	1.108961297	2.159661074	1.771710547	1.296972665	1.440650637	1.004420218	1.711376353	2.339052252	1.905546567	2.274978165	1.112622106	1.842645213	1.58758491	1.169811292	0	1.777467683	0.976692672	2.14301344	3.390797076	0.901055869	2.992089072	2.43683232	1.808954129	3.465385282	2.073419415	0.88285131	1.070387967	1.265979706	1.422980605	0.383736029	1.325577392	0.478591671	1.471226952	1.456804068	2.050300025	1.350377962	2.15780596	1.938047863	1.709096065	0.906954881	2.766159441	0.335635876	1.25122534	1.202969455	1.940896134	1.37440312	2.193821518	1.440587761	2.836986073	1.480292891	1.134995545	1.310702682	2.126691453	4.394722328	0	3.153361849	37.02460226	2.034734213	1.394043628	3.120521296	0.864915832	2.083699931	5.758714107	0.278132222	28.54823475	2.540771861	4.259496371	1.636603213	1.09239182	9.189706154	2.326350771	0.994822559	0.923508474	4.081247559	2.393660037	2.399163735	5.75540903	4.248259627	2.272776797	0	0	0	0.263767699	0	0
Xylitol	0.782367409	0.630583738	1.825854372	3.09126597	14.54874892	0.994671027	1.212819056	0.470627739	1.899558551	2.032204078	0.523246344	0.606784511	0.72601637	0.744049061	1.313402016	0.60529232	0.688269863	0.304724326	0.64192884	0.469062397	0.752474726	3.125271605	1.293304677	0.393772883	0.639307671	0.349367884	1.533963558	1.563598632	0.443702817	1.655696809	1.424535619	0.714746244	1.404849072	1.460111903	6.291970397	1.010216434	2.235378344	1.231693493	1.178196933	1.099459195	0.277846517	0.559572527	1.459545522	0.486203049	0.358676449	0.162516469	0.111159198	0.235118375	0.229823178	0.201946322	0.127253758	0.165898683	0.149275105	0.569583556	0.240690995	0.363729167	0.260503521	0.09718821	0.079978617	0.162132145	0.113671801	0.43811323	0.517874138	4.095810246	0.411197491	0.779741206	2.259726704	0.068826775	0.91254827	0.516069053	0.283430407	1.636552225	0.468594718	0.629965645	0.822135825	1.412247932	4.913995041	1.233893143	2.080755649	1.483525744	0.917226092	1.809840304	1.482016491	1.029783863	0.521777182	0.920544684	0.190580375	0.779796455	0.787712946	1.059611811	1.276555494	1.182437504	1.341682357	1.081977918	0.982819176	0.972025157	0.963356016	0.586723032	0.564174668	0.467454608	0.549387847	0.545693851	0.721614447	0.649323064	0.824555675	0.820499486	0.813907428	0.725828037	0.459906656	0.82374118	0.433893273	1.757388	0.396711446	0.670736407	0.527570082	0.122216996	0.880233226	0.907116546	0.598234366	0.91158954	0.569580725	0.99760276	2.595201441	2.743670946	0.876446288	0.836089853	0.241974729	0.39872076	1.537709608	1.315698176	1.101458972	1.752475804	3.060407012	5.58371787	1.888730235	0.885438307	2.461241217	0.701212772	0.256941172	10.87959061	7.989467478	1.009591329	1.711632879	3.607998086	1.794604809	4.51847714	3.990916615	3.210688343	2.460949632	3.947414843	3.073992638	0.866537594	0.679329582	0.735493055	0.853228034	0.953527656	6.310359942
