metabolite_identification	QC01	QC02	QC03	QC04	QC05	QC06	QC07	QC08	QC09	AS1	AS2	AS3	AS4	AS5	AS6	AS7	AS8	AS9	AS10	AS11	AS12	AS13	AS14	AS15	AS16	AS17	AS18	AS19	AS20	AS21	AS22	AS23	AS24	AS25	AS26	AS27	AS28	AS29	AS30	AS31	AS32	AS33	AS34	AS35	AS36	AS37	AS38	AS39	AS40	FU1	FU2	FU3	FU4	FU5	FU6	FU7	FU8	FU9	FU10	FU11	FU12	FU13	FU14	FU15	FU16	FU17	FU18	FU19	FU20	FU21	FU22	FU23	FU24	FU25	FU26	FU27	FU28	FU29	FU30	FU31	FU32	FU33	FU34	FU35	FU36	FU37	FU38	FU39	FU40
19-oxo-eicosanoic acid	6.551480392	6.758136344	6.741259978	6.939555694	5.990760248	6.323094579	6.313822213	6.451613685	5.891192453	4.422300966	4.684691298	5.613186046	5.398224615	4.879161535	7.253886543	6.122766629	5.262235299	4.463775395	6.176206876	4.106405646	4.341529501	5.185383298	5.413921015	4.924718894	3.862686434	4.720027651	3.897913156	4.556939903	7.311349572	4.033132517	4.129048687	4.569791886	5.15524283	5.358147604	5.491633206	4.95252376	5.966755698	4.917231672	6.063170803	6.020422562	3.776351163	5.008159068	4.953278489	4.166379981	4.518050304	4.372444348	5.151192596	4.567798406	5.211875425	4.406991602	5.255196973	4.277403884	3.716998452	4.53155332	5.312531266	4.045581289	4.89452171	4.932350793	5.106944953	5.055556407	4.289114237	5.257199693	4.782700218	5.93786315	5.975550086	5.941252348	5.953850622	4.666919967	5.000579155	6.378697506	5.397322115	5.188744723	6.434667277	4.787258231	5.484056779	5.931563141	4.888277535	5.056511902	4.142278958	5.546645449	4.33387333	5.466836946	5.349006045	6.329548213	4.773027529	5.604631531	6.550698378	5.915272326	5.054146442
Isoleucyl-Phenylalanine	6.101185166	5.901569372	7.346473569	6.989037005	7.055514593	7.527319015	7.570760685	6.339996663	7.642738243	1.575031778	0.789420691	2.304894406	1.409171797	2.162993166	1.930483319	0.277990618	1.201007973	76.56918324	1.282068329	1.282735373	1.577011324	112.1422575	0.619690879	35.61445769	78.53999659	1.798414227	111.2588721	2.23053572	63.60398407	2.601055897	1.308035155	0.818582305	0.16738696	0.141799927	0.281588461	0.200384422	0.207909232	0.300384268	1.017890148	1.646868419	1.125865592	0.896671985	1.086936228	1.71358054	1.690047904	0.976931444	1.041174118	1.480384653	0.422880743	1.717377196	1.16208016	1.828001216	2.106613007	1.631835773	1.831831761	2.448550566	0.865053614	2.285771215	1.073550179	0.632430131	1.746332815	1.603788022	0.715529134	1.405800502	1.409592735	2.26781265	1.709461271	2.083520882	0.956641263	2.1936496	1.835866487	2.136908909	1.417288961	1.280069944	1.885807079	1.64026895	1.636374159	2.123545786	1.828011268	2.18631956	2.086348505	1.056445514	1.793705083	6.773413421	2.845812956	1.431768691	1.781782699	0.995676471	1.849282564
Tetracosanoic acid	7.960105861	12.03149439	15.72656625	19.16755111	19.93067543	22.59001592	22.70419907	23.03916607	22.6790847	24.39635215	23.61368651	26.06120112	22.85406483	24.15815115	16.49841329	21.20694246	11.76183771	25.39599515	13.10014572	28.70279992	28.18907552	23.5685869	25.39336131	21.77176596	23.1350606	18.48248789	22.93012002	27.38027453	16.26338515	28.44423682	29.71483551	22.64345336	25.67770176	23.48215804	14.79537598	25.63193511	25.8025865	11.82991957	18.33568332	23.31561944	27.61947025	13.35240359	22.65208154	24.47369717	26.12420329	10.3308151	15.6291649	11.59624601	20.12042114	23.39599013	18.22905099	26.79399757	18.79280894	22.12437412	22.07399944	23.81603278	15.60489375	15.57242428	30.31046331	30.07261108	25.76142608	20.2816305	10.35509113	8.385860619	14.67183533	17.20782906	22.92057925	17.95927865	24.33684384	13.43922698	24.78528773	26.05348637	22.12766446	19.46069032	23.64830286	11.25628026	23.76674499	15.13184444	26.64406961	13.88937185	24.90216341	21.37896636	12.82565049	22.15784093	19.64988947	17.82522916	10.71781945	21.52245814	19.44532462
"3,5-hexadienoic acid"	9.774490788	8.337974402	8.148151041	10.01452045	10.1297047	9.506887093	11.03568058	10.52386261	10.45413408	11.45858034	9.199052714	3.250562959	3.494555831	4.981584177	3.230893683	6.965211363	9.521887958	6.788489126	9.424161367	14.6327324	10.34603234	3.720588417	12.95700639	2.885503134	7.785221961	15.79714426	10.53757747	20.88479734	7.502918199	22.19704807	12.35609874	17.95065797	8.123272971	20.24841259	5.595147994	6.282850758	26.8726913	7.905642621	3.737497718	13.15074612	18.86982158	7.328763753	5.555066607	9.128541841	19.83624292	10.41298816	3.619799906	5.764652106	8.018518095	11.60151634	7.523737621	1.287486717	3.231507731	7.150301187	6.712042558	13.09045685	5.464855277	9.844579651	13.54493012	10.02185097	6.534282697	4.263603692	5.183036572	4.216754776	11.23925641	22.40717689	7.177507538	11.75321695	9.550456759	10.42578598	13.23913319	13.39512434	8.843206853	24.6872808	10.56048333	5.650125365	21.7927217	9.487680358	5.744942883	9.519565765	18.38508615	8.4846584	7.20983923	9.966170813	13.92181792	8.784813401	2.353948994	7.012413831	9.916192822
cis-and-trans-Inophyllolide	17.03774542	14.00169353	11.21239018	7.831576847	8.28633098	8.03027606	6.787117128	6.298354916	6.471008368	3.195284389	3.637817081	6.704390638	4.090986412	3.744322096	4.244465854	3.678280351	12.26304503	4.687878668	9.675007037	4.526070305	3.933213316	4.235340553	5.757475819	1.344446542	6.827280596	6.424702063	2.646499437	3.815578022	4.332061436	4.432514087	3.041687675	4.502789744	3.781259287	4.240693598	7.129837571	4.267870443	8.18703826	7.607461179	5.982497863	2.93424595	2.515499478	8.542335994	5.016280709	3.791276383	3.793198423	9.195771735	6.847446939	10.60992015	6.622604989	15.66643387	12.4565723	11.57599525	8.24436871	2.782635874	3.451487464	4.225971076	10.79945911	11.04580238	10.15279096	5.805677622	3.981747793	6.678845666	27.87245651	6.714661603	11.71009401	5.322524893	14.19735182	13.6157453	9.066334722	21.17320554	3.257740529	5.29167329	4.70419104	11.02944453	8.399866325	18.0910907	9.523040643	15.10363821	8.405706993	6.97229608	6.68151146	7.663909281	13.88743487	11.17048105	4.328731411	17.93690769	17.49239141	4.950073218	9.207599722
Ubiquinone Q1	23.32864426	24.47232817	26.13304253	24.49897211	25.68856273	26.42549087	27.23306399	27.45925403	28.28882307	20.89845667	12.7296004	12.12744263	17.38033436	14.04726768	15.8372111	8.046359739	14.965628	12.45341143	19.08929901	43.82962442	30.59476596	10.08778395	8.732680538	15.65037025	13.07902009	19.6445872	27.96698473	13.7892854	28.27422255	26.02420869	20.50624188	45.88544173	12.89770201	11.44118816	12.32591221	5.756207192	7.704656649	19.94436424	36.8351907	35.55262545	32.3103484	25.24623161	27.66274135	26.17247645	51.21683935	25.19256373	12.28139997	16.88579979	25.96405862	30.92951803	30.181628	17.72285344	52.79834941	34.15843777	33.7471693	33.82865943	69.22811858	18.79099435	29.04296718	83.14195634	35.53662861	28.90460692	10.80939587	48.18722164	55.18002191	21.53199636	38.20565055	11.37619737	55.28864966	35.09819095	63.2566435	72.81748606	23.64387174	25.96436867	28.1327459	13.31194208	15.46137648	18.67888136	21.74733532	25.02774142	30.18106556	26.24727855	22.65818611	19.87417304	73.13186991	26.97612919	12.04355556	45.25724396	67.20435946
"5-hydroperoxy-7-[3,5-epidioxy-2-(2-octenyl)-cyclopentyl]-6-heptenoic acid"	25.94321738	25.0475454	24.49585541	29.35150131	16.50034601	20.03503896	21.47086958	20.39215363	22.07961068	22.20871151	23.60502375	36.39237995	22.63169886	23.92660063	27.47614734	21.6360649	26.50252723	24.67365852	27.24683374	23.23241903	18.0823179	30.92345838	24.23588902	26.73125185	37.41493894	23.98110272	27.20512331	36.56065233	28.10601142	25.09614264	40.0703279	23.23767503	19.66458482	21.27327182	19.65837121	20.29193686	29.40929075	21.66005202	31.71896666	12.6190203	24.69531963	30.5701999	22.39727428	22.94987832	30.56189907	19.95255882	27.161283	19.46464328	23.68487693	25.19875732	21.37895111	29.91002827	30.00214233	28.55232022	24.55457308	28.71742291	28.13962015	30.74630673	44.08631312	23.99243005	36.02470908	30.3217959	33.20856309	23.88314865	26.41595935	22.849353	25.51893289	23.05854119	23.5166523	20.88156435	24.20909594	20.76596684	31.19222167	26.92402148	30.83995955	24.40624412	23.47525145	21.59901572	19.11103848	21.55934351	29.44071512	21.50925628	19.71137693	19.47311238	23.51719121	22.83221148	21.93506908	24.57699756	25.42149117
"cis-9,19-epoxy-3Z,6Z-heptadecadiene"	11.0972977	10.89319455	10.49663391	10.89901275	10.29636747	10.52889741	9.627210095	10.04393099	9.325444423	8.825253646	9.321027106	9.456575927	10.38304185	10.11712655	11.76499586	8.384400208	9.931122749	10.21262532	12.1300309	9.643325566	10.15301931	10.82215667	11.14383062	9.716554376	10.04005073	9.583025214	8.348783194	9.239273068	8.652385908	10.93935578	9.969559663	9.323952752	9.564992395	10.79661106	9.656379726	10.13601022	12.37490358	9.517248975	9.129415497	8.627136427	9.538608206	9.833572872	11.01333965	9.503130714	9.457108181	10.34847559	8.920620761	10.49226547	10.41000986	11.66040924	10.82204502	11.21657866	9.794154577	8.649770167	9.289830929	8.851037712	10.3424371	10.34213676	14.12542407	11.06868391	10.75954658	10.38762792	12.53160823	11.74475236	10.58741616	11.09393692	11.08355928	10.00474323	10.24906597	13.32879191	9.543851672	9.457741989	11.51854615	12.04944268	10.93173589	12.16783505	10.2875342	10.34212723	10.33711146	10.70996757	10.75867258	10.37828369	10.52630171	9.760316091	12.5972054	11.09675404	10.41598907	9.07490502	11.47653648
Phenylbutazone	98.30944986	102.7602395	103.7180287	105.1288601	107.4934553	106.8642249	105.6098752	106.3835567	109.7181563	0.218325219	0.253539765	1.254179372	60.55886533	2.130337583	0.321893025	3.278638366	0.806649291	0.375179053	0.474019485	0.801541525	0.574635396	5.845571439	1.335230473	0.545162919	2.156109526	0.164443042	0.367119227	0.432842089	0.085339047	0.920108912	0.452321536	0.630048195	0.10387562	4.117148385	1.209593509	0.075258482	13.59159555	2.986695717	0.445941284	0.588630474	0.507380759	0.779554195	1.389827331	1.004456674	0.35745734	0.353824793	0.110459015	0.657497031	26.81261692	3.517633664	0.236053957	1.14E-09	3882.508832	0.84650064	0.569897323	0.369228039	0.360594625	4.098723822	0.731792529	0.359944862	0.920633268	0.716988862	2.60838842	0.822196882	0.83781925	0.271819677	27.22132003	1.223790057	0.756266312	0.380151661	0.13369607	0.134685075	1.102256786	0.220831052	0.395694009	0.625250879	1.002532419	0.284690823	0.351768881	0.236201389	0.784923213	0.347390729	0.569748932	0.459483739	0.482642977	0.492592762	0.394354525	0.229626615	3530.254106
Hexacosanedioic acid	20.94042737	23.22001133	23.92358699	23.59982723	24.23085424	23.38017813	24.11941278	25.36059055	21.05035242	14.44225298	15.66783176	18.28311089	21.34361826	13.23141065	27.27231061	15.24676648	14.563593	11.80711532	6.437361113	5.485707959	6.880988358	11.32677092	11.86985597	18.47395735	12.64125768	12.92205999	12.38158075	12.14900352	34.41392867	6.020205789	10.6571509	13.64798206	16.70164045	13.24347882	12.50306974	14.26281233	13.24038303	16.48348204	18.54813493	30.30084503	6.865868939	12.52253302	15.49428426	13.19251994	11.09147104	10.302905	16.29137344	14.88757808	12.859287	9.285087841	11.57987496	10.59599235	8.119028043	16.02976999	16.57997197	9.493713143	8.713133602	12.3716169	6.914375512	8.967846314	6.678067248	16.51245876	8.727923602	18.05362818	15.0970844	15.95616101	13.80399415	11.38125519	13.93831538	9.569170263	16.45449433	16.15024993	20.0096338	8.179031118	14.05085408	9.476639761	9.176952645	14.28555634	11.88542327	18.40479901	7.122376937	20.87285164	17.16641354	21.48236175	10.41691672	13.64483519	19.83805517	17.32618034	12.37315427
PC(O-16:0/1:0)	16.06941133	14.78617943	13.77528109	13.71624126	12.15257706	12.21723321	15.57552889	14.04046439	15.0588897	8.74622395	8.212564873	5.162203938	7.954243221	6.302765189	8.811574051	7.130880587	7.614159118	22.06317535	6.58834461	6.481179014	5.940405639	24.23350863	5.726894072	30.3759142	27.96295813	4.754772395	36.87053582	5.440466766	32.75397004	5.44490611	3.842118598	12.38809637	8.594427462	12.4512778	11.56731296	9.420364388	4.530907197	12.33159492	13.24907193	14.7112245	8.492309758	6.534375819	10.84752822	9.032283875	6.133673091	10.30172857	12.47639391	6.971183877	9.413879754	8.564937373	10.78119007	9.073124601	12.64083717	9.16613973	9.00531894	8.260645286	7.384946594	6.234081291	8.855707468	14.72174858	9.398058866	12.84550291	7.598541303	14.70128896	17.65685838	7.205739724	8.813967461	8.051125883	17.53390727	8.677185861	11.02700203	15.66411373	7.044825265	10.6105728	8.534911149	5.687123083	6.527241312	11.34265158	7.159127188	8.185007086	7.826306096	9.819966253	27.54040626	9.005615447	7.445567168	10.41378244	20.55812258	12.38576055	9.838465335
Pikromycin	3.080810384	2.862253455	2.671366485	2.425740297	1.92439681	2.217654571	1.678720338	1.734537155	1.516261363	2.301791409	1.980424407	3.398866539	2.524376568	4.191783915	3.003928764	1.723633912	5.666803344	3.000745837	4.044133524	1.955630496	2.269730983	3.641846183	2.860359652	2.717914961	3.141796632	3.2670946	2.460848027	2.155836337	3.062949677	1.939928442	1.925367753	2.162813917	2.726015879	2.586546301	1.979877839	2.368131055	2.709761954	2.49692591	2.384040483	1.62493011	2.06312468	3.711540593	2.56027283	1.425453089	2.667239123	3.54301814	2.487014128	3.082332694	2.283809821	3.537164733	2.318502344	1.686651721	1.683368425	2.251125287	2.140040719	2.245924696	3.220704704	2.232585918	1.465242904	1.377869912	2.077683705	2.40139223	2.459642943	3.515483838	3.361294109	2.681400942	2.295355551	3.834955007	2.167009884	4.010380001	1.893569991	2.220937224	3.127629438	1.691080035	2.453039171	3.154813708	2.402837557	2.496673177	2.577327088	3.587904198	2.1444787	2.322909714	3.224944202	2.581010618	2.089823976	2.669894784	3.551167356	2.334946836	3.135101408
Cer(d18:0/16:0)	1071.368405	1090.137947	1104.787406	1092.829021	1153.916966	1122.90881	1117.465031	1105.687339	1109.095297	1010.22212	964.6639381	1219.550082	1139.755763	1122.961388	1298.860889	1010.381972	1083.519034	1099.631164	1242.805426	1090.06482	1069.211418	1093.582316	1176.122281	979.0124556	1152.515984	1030.881756	955.6006314	999.5483352	1142.599246	1064.368762	1125.050739	1070.272007	1160.185856	1159.931908	1073.265518	1110.755287	1303.713937	1089.509248	1052.13271	1092.426812	1079.062865	1013.883037	1155.350884	1025.116484	1057.113152	1078.332907	1020.099954	1154.660714	1148.014115	1138.682506	877.2403418	1100.056041	974.3461334	1021.776368	1048.835644	1012.22678	1073.326419	998.2827476	1306.466086	1193.16963	1185.072835	1137.984535	1101.242711	1084.693295	1117.335357	1127.57594	1207.595358	1035.521297	1056.671991	1452.246203	1096.184949	1093.197211	1155.631288	1160.660677	1093.266982	1131.667189	1086.957601	1085.539955	1119.059591	1089.027674	1105.646369	1063.583505	1074.10169	1150.342765	1131.831007	1101.128856	1066.54108	1077.79456	1039.537937
"PE(19:1(9Z)/22:2(13Z,16Z))"	1302.773979	1323.984661	1120.311067	1138.347689	1141.378486	1077.130042	1113.034046	1199.375995	1005.822331	854.9227102	827.2784581	992.0505022	783.7794183	1042.663774	1097.610804	994.0978032	539.3597108	831.6663828	507.711013	1268.138577	899.5889489	694.7242831	736.2417784	741.9892183	768.9311448	856.9569856	818.6460998	1278.579349	1607.647451	1023.532058	858.152909	924.0586922	799.6135896	774.9660443	656.522568	1134.84593	919.4284702	675.3525538	823.9381511	1669.311138	760.1806449	808.7496986	646.6035278	1041.501306	958.8698119	844.4315143	886.9484445	612.6991331	840.6154152	856.3618317	907.9741827	816.1280933	685.848978	954.4880999	1145.535585	952.3027269	819.316371	918.2943124	747.9500074	1045.658077	808.806808	734.0338322	899.5582434	1083.345091	949.6187271	1367.732642	813.9230387	960.173861	960.7196028	641.0703015	833.5747884	900.9061648	845.906625	957.3686202	756.9585773	890.5249056	811.8165632	673.5102303	902.7479434	1134.904706	806.3758818	998.2238891	756.2178775	1025.442038	1051.797047	1234.492748	1089.258606	692.8909501	910.4175178
ACETYLTRYPTOPHANAMIDE	42.09437222	41.53287658	44.84661663	42.95560417	45.0859881	42.18017578	43.77439137	44.01829479	44.76224081	0.980139474	1.218474856	1.128896929	0.937868779	0.801559998	0.413131683	0.517452021	1.998281868	0.820293648	0.635179736	0.906384264	1.07349999	0.450264099	0.543799675	0.216313206	0.68037325	0.663486401	0.695114788	1.368669666	0.889791393	0.809472515	0.843216036	0.487918715	0.642470854	0.665933737	0.462360716	0.689332132	0.661004729	0.941331338	0.503069866	0.65876159	0.727886145	0.862959282	0.569099693	0.434423272	0.652452922	0.868316443	0.346641616	0.397950551	0.584549465	0.504884345	0.684805728	2.43920811	1.219498208	0.394379119	0.796921336	0.967217806	0.468122965	0.887354414	0.302739262	0.607856207	1.067290033	0.400347998	0.657747359	0.542554995	0.616069367	0.43926915	0.826423511	1.089185238	0.508238576	0.723027934	1.02400477	0.683602095	1.190193302	0.197209479	0.51355609	0.549293059	0.759317462	0.717303234	0.84061338	0.369927766	1.108587725	0.656586968	0.570869819	2509.273817	0.502297949	0.333712185	0.720742621	0.872340123	0.579883557
Omeprazole	4.577119902	4.494882924	4.833902725	5.037318421	4.240037313	4.854432911	4.713403722	5.407260533	5.679883177	1.14E-09	50.82345831	1.621974902	90.96174135	9.337098874	1.14E-09	1.14E-09	0.679190514	53.56560479	0.089272401	1.14E-09	1.14E-09	1.676528698	43.01298851	2.70054829	0.028979244	1.14E-09	0.490892076	0.045232229	0.478026994	1.14E-09	1.14E-09	1.14E-09	0.262243447	1.140076496	0.087068463	1.14E-09	1.14E-09	1.14E-09	0.033551659	1.14E-09	1.14E-09	0.002126423	0.031287667	0.035759469	1.14E-09	1.14E-09	0.014047509	1.14E-09	1.14E-09	1.14E-09	0.008111142	190.3419666	1.14E-09	1.14E-09	1.14E-09	0.023462966	1.14E-09	1.14E-09	0.074605908	1.14E-09	1.14E-09	1.14E-09	0.014078531	2.963854029	0.081227649	1.14E-09	1.14E-09	1.14E-09	1.14E-09	0.059507115	1.14E-09	1.14E-09	0.036349857	1.14E-09	1.14E-09	0.021605772	1.14E-09	1.14E-09	1.14E-09	0.057780215	0.049274282	0.027337517	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09
"5alpha-ergost-22E-en-3alpha,12alpha,16alpha-triol"	76.94511841	75.73724291	79.6620092	76.34196131	90.62124757	75.5063278	81.68547735	80.68447469	72.72668686	119.8804528	182.7106644	27.02607954	89.12661466	81.79033649	72.04890521	116.4679258	118.4384166	66.20741093	84.95942865	50.73556521	123.7221454	88.86634768	84.79195476	71.60789625	68.24551623	92.01471355	69.8825022	35.63214139	99.44637679	33.28688329	63.45300149	109.7364401	79.12694109	68.61229514	99.72817089	72.63519154	74.55089278	195.890083	72.07701007	45.3023587	75.45941147	113.6421595	66.82979998	83.40786061	64.54033614	107.4954937	93.19812618	158.4805185	69.69948203	111.5831417	174.5625434	29.60787697	88.1274137	86.65071818	81.95048934	148.2235911	94.89773705	65.8607147	62.07759808	49.54357727	128.9888794	114.3270646	76.6361657	89.73678716	64.50110729	101.2524223	64.91103478	59.67184449	88.1315472	53.99353843	90.49618939	91.68451841	81.59590242	60.11071951	94.4006511	78.50560095	70.52781812	160.3994424	60.39401297	51.37910698	75.68100053	105.3451382	100.5139658	91.95861408	82.369778	94.86930111	102.7870374	146.1709385	69.43412889
N-docosahexaenoyl GABA	58.88569681	58.07517302	59.80765717	57.71410301	62.37079578	62.21949162	60.7978874	61.57545236	61.78540549	18.69100762	34.21089627	70.03005572	51.02884923	77.94832742	12.21141178	56.48284478	39.25367408	33.50140753	40.4185144	45.60515294	67.68630668	20.21787687	50.20069623	9.843058633	10.5800646	30.25325212	14.69969893	237.9012789	93.14859858	44.66850125	20.69441348	28.06481481	75.98952984	15.70784267	6.897700675	11.5937144	24.74811985	90.22657034	86.32876744	21.27941424	38.35191839	82.79001738	44.23993666	583.1028265	56.74960151	75.53903604	34.9851667	22.5109229	72.26563889	154.5966123	135.439009	59.21874552	327.3935522	112.1437754	106.9870897	109.6253559	156.1318825	146.3581963	103.0600093	20.30800956	49.96660751	41.64667611	112.2667599	25.20578586	28.47323913	38.21923496	31.20010753	92.65735403	93.68930636	100.4206916	53.97656543	32.98472008	90.41626878	29.87523264	45.51813494	128.750005	81.09423708	11.26234191	89.34193818	20.26643624	63.25515684	38.64062193	79.37979957	31.37989013	101.7781785	213.9399523	20.39986816	20.10904904	127.3887287
