metabolite_identification	26	31	47	44	14	41	9	36	43	12	34	4	24	48	27	39	38	42	20	66	68	40	63	61	46	56	69	74	67	72	64	71	78	79	83	70	45	18	1	84	62	SG	CE	IRA	CM	95	89	80	97	99	82	101	94	106	104	109	AA	RI	98	108	111	POS 12	DLMC 93	POS 8	POS 4	POS 13	POS 6	POS 2	POS 3	POS 9	127	136	130	132	POS 16	139	POS 14	POS 15	125	138	129	126	134	B	D	C	A	SC	NC	ST	EB	EM	MC	MM	AI	EA	SA 3	SA 5	SA 6	SA 13	SA 10	SA 12	SA 7	SA 11	SA 2	SA 9	SA 4	SA 8	SA 1	DA 40	DA 41	DA 39	DA 42	DA 44	DA 43	DA 24	DA 26	DA 28	DA 25	DA 23	DA 20	DA 7	DA 2	DA 1	DA 10	DA 5	DA 3	DA 8	DA 4	DA 6	DA 9	DA 12	DA 11	DA 17	DA 14	RIA 2	RIA 1	DA 18	DA 21	NEG 5	NEG 6	NEG 16	NEG 12	NEG 19	NEG 35	NEG 20	NEG 28	NEG 22	NEG 46	NEG 37	NEG 21	NEG 26	NEG 29	NEG 32	NEG 30
DG(25:1)	0.194083214	0.200420714	0.643253586	0.378093142	0.818639918	0.202515925	1.624041229	0.418666655	0.198203967	0.552840651	1.064451816	0.959286758	0.612345448	0.138613004	0.357521277	0.947919265	0.428027548	0.484364976	0.896925742	1.712203209	0.753759991	0.428367262	0.865943775	1.824403934	0.901044941	0.623428671	0.894858754	0.504224457	0.83162165	0.687846053	0.633849641	0.640406299	0.293116063	0.399319275	0.333892008	0.387970996	3.318668788	0.323028278	0.918686152	0.422170979	11.14656636	0.50876612	1.005921916	1.51570774	1.408826728	1.309752221	0.573121927	0.606672576	0.281706523	0.570738336	0.43598271	0.730172912	0.64370905	0.126448819	0.451916518	0.219632076	0.631701581	1.003264856	0.588625634	0.723539924	0.842168171	0.444115375	0.340329541	2.688744504	0.317832172	0.302277573	0.709436755	0.427314242	1.232026435	3.005337322	0.264672477	0.350140355	0.121804417	0.42456439	0.22600622	0.117710687	0.238632753	0.135068399	0.226847885	0.133394042	0.392158586	0.167803903	0.249639784	1.668625176	0.535286323	1.823090746	0.752522942	2.286484377	7.265485388	26.22732014	2.260134009	1.646637126	0.309926851	3.338943942	2.891978812	2.450862099	0.556221061	1.943375508	0.911435065	0.589792139	1.486782342	0.71125894	1.302664146	0.851602808	0.268822149	1.303230479	1.16888689	0.822956661	0.095576525	1.866657859	0.705770265	3.42395627	0.346715135	0.379871533	0.096395707	0.394092523	0.134032062	0.257948423	0.422391763	0.326545451	1.489271779	0.935587649	0.96514431	0.669447527	1.119949115	0.649689537	0.191614395	0.080060442	0.458609555	0.374592235	1.786582736	0.666658615	0.479912135	1.754971926	0.258304468	0.207003307	0.219574946	0.527907118	0.502016528	3.151972661	1.031042223	1.549894519	1.083355339	1.939261973	0.154509722	0.147071805	1.381023477	0.067463396	3.494695684	0.157088838	0.420216713	0.814763423	0.427971547	0.609339009	0.194081157
DG(26:1)	0.586288792	0.775531833	1.640622623	1.048939778	2.222296502	0.663143317	4.29738098	1.067596139	0.458636056	1.725800875	3.540140544	2.793938038	1.186867732	0.451967018	0.809341865	2.618071961	1.278917528	1.315722659	2.109420327	4.769236354	2.137060032	1.093549814	2.020949748	4.859995812	2.274604817	1.759478033	2.510465894	1.401044622	2.039376995	1.538132529	1.825676633	1.478832995	0.719539105	1.077294504	0.917278209	1.208211031	9.754379115	0.886006122	3.02056381	1.470142823	26.3489616	1.3445295	2.921627702	4.310456376	3.799845045	3.489641938	1.528569342	1.650902205	0.52644326	2.068843041	0.913823641	1.800862069	1.371387895	0.245924665	1.733815722	0.782041255	1.583558161	1.807031888	2.197617197	1.699648225	1.910341236	1.190259723	0.860851757	4.937074703	0.607330673	0.806407416	1.526843701	1.130010931	2.729833527	6.180435809	0.686715466	0.610483294	0.281352721	1.00618568	0.493913359	0.456217465	0.544513216	0.243047848	0.517344003	0.326414646	0.747228288	0.386974194	0.42275554	4.263153586	1.574521068	5.519109713	1.819264957	6.032416382	12.27619709	50.38108192	4.721476991	5.875640176	0.661379722	8.925265085	6.991143893	5.259792874	1.107097732	8.380411549	1.57926323	1.262433468	4.706901504	1.370513131	2.707605699	1.494125813	0.910298635	2.802064211	2.361015425	1.566941568	0.273440907	5.540474415	1.465314992	9.537537905	1.238030112	0.962143588	0.321477219	0.808143326	0.392179884	0.609442105	1.070135303	1.015035463	3.588450401	2.651650294	2.922587069	1.930587186	3.202651641	2.073382135	0.608775005	0.167117619	1.009359155	0.942068388	5.518801952	1.457241849	1.673870369	4.289525353	0.720849144	0.576052789	0.348592606	1.311246148	1.212874519	8.783320287	2.87540103	4.02164807	3.10882971	5.684826567	0.523799491	0.432461984	2.609214701	0.245663621	5.686482462	0.67149117	0.799706899	1.779063312	1.775222346	0.788534452	0.446549027
DG(28:2)	0.616257338	1.159601609	1.494430296	1.066511037	1.836209198	0.909934886	3.504708217	1.298594487	0.495917239	1.399246776	3.140378327	2.717016463	1.223789559	0.831347623	1.307626975	2.668620451	1.952157211	2.175192567	2.224340515	3.286243703	4.44876697	1.312182009	2.906024812	6.31880961	3.064579729	2.99795988	3.350864453	1.667879062	2.568694076	2.940637248	2.391984106	3.163108616	1.673369558	1.696493787	1.386455011	2.212150084	3.984865592	1.937654864	5.470824512	2.127214887	25.42321182	2.383850943	4.451877122	11.14824919	10.80161426	4.976792048	2.748942377	2.187690987	1.908361606	8.007099641	4.044509777	4.810531061	5.940643859	0.533688409	3.478501758	2.127119608	2.754315265	2.813894854	3.508339824	4.569616803	3.319544736	13.1401171	17.89457651	51.77275549	21.30213783	20.58537436	38.04635441	6.049309151	85.89719712	475.0851658	2.065160988	1.104559586	0.953618653	2.146331957	1.653008739	0.972385934	1.748449575	1.153381133	1.664254895	0.802421347	1.521874744	0.80073989	1.401278001	3.079169771	1.383259946	2.993745472	1.549233936	3.672024987	14.90161428	19.34889602	4.798902674	5.605595171	0.621428726	9.291313873	7.703597046	4.719777794	3.676593374	24.41238318	12.56418093	4.104434408	13.22226273	24.87670116	6.419934467	6.88582378	3.140596992	15.7079738	6.088395562	10.05315616	0.916817142	9.42323705	4.124343624	50.42870068	2.898827382	2.935837319	0.858393258	4.116166308	2.273729049	4.554671119	3.195265444	5.740465672	4.506598059	1.327096126	3.807062812	4.883825246	3.668230881	1.464556507	0.396997716	0.17764897	0.866682415	0.971038618	2.273589284	11.05216079	2.203581111	13.05422879	3.954052084	2.869150136	1.12395064	4.95585691	2.164336132	4.036233572	3.421932864	13.34673442	12.66915842	11.13663085	1.314465759	1.082424797	4.976458041	1.524165651	12.14098255	1.41710535	2.812930242	1.679927494	2.533558435	2.777774483	1.630065555
DG(30:3)	0.355690469	0.552484023	1.155669174	0.718295672	1.498344055	0.41817638	2.75223056	0.746707087	0.359293581	1.104913857	2.277277663	1.596106185	1.08755894	0.307803636	0.609728873	1.742523936	0.900988081	0.859642533	1.355999719	2.707004868	1.432662661	0.609320721	1.248099108	2.880313082	1.459097835	0.991893252	1.425273254	0.771569934	1.173623828	0.865230482	1.101903766	0.827906603	0.466364806	0.658479961	0.735259671	0.71076664	6.661597496	0.804839601	2.080384224	1.043136286	15.77454792	0.802702545	1.685184547	2.676172186	2.16869099	2.257626517	0.749025661	1.033958466	0.343300985	1.319041863	0.56062676	1.203775783	0.748399796	0.123694553	0.523044266	0.319524935	0.682062964	0.868230505	1.094456505	0.563442778	1.030809773	0.216658449	0.291582143	1.989880892	0.326494558	0.244817044	0.557140884	0.461855859	1.127479374	3.564489134	0.214141927	0.32836435	0.04858899	0.530148722	0.180612714	0.156926666	0.22447083	0.122327104	0.179757665	0.106647011	0.363633278	0.139496726	0.18602677	2.440906998	0.972183856	3.130646029	0.997781672	2.316061743	4.996505424	32.01244265	1.854558995	2.225822975	0.276195842	3.68446053	3.116489183	2.394195083	0.404704724	3.555483344	1.085995449	0.398001918	2.271442308	0.841639131	0.748207979	0.726146705	0.540425221	1.191207377	1.418376353	0.476003684	0.110068719	3.242311664	0.872979599	6.095625859	0.551917489	0.479330805	0.261726318	0.47442933	0.158730729	0.34709262	0.687001608	0.375070999	2.252169174	1.784469888	2.114412111	1.149281611	2.377450915	1.548877917	0.390825092	0.131602224	0.783524205	0.726108476	3.681011772	1.441330409	1.557889811	3.091507953	0.383103519	0.258550368	0.173969051	0.747651292	1.06839639	6.667829746	2.274433593	2.551303863	1.364346398	2.874560877	0.353671754	0.056693492	1.1314537	0.07326467	1.930684039	0.177781101	0.371512003	1.950035598	0.397123607	0.342407646	0.220763012
DG(30:5)	0.603170239	0.983052145	1.233572855	0.919080953	1.439670345	0.682179543	2.484468859	0.916162934	0.349016866	0.995029735	2.396821444	1.954972061	0.98103602	0.576008299	0.823983507	1.799110483	1.478653501	1.516389561	1.654682876	2.267042787	3.102503423	0.941815881	1.884043176	4.441007568	2.025766465	1.931964352	2.160028708	1.082545436	1.639164042	1.876250055	1.500685865	1.942579722	1.080306024	1.157561819	0.975402165	1.362503626	3.100205568	1.478082636	3.88976249	1.398031359	8.924716754	1.03441391	1.782136213	4.157005276	4.16671356	2.11723306	1.152428606	0.880875416	0.701802432	2.977809777	1.489631047	1.899324435	2.146059316	0.157611678	1.11333924	0.658548975	0.831371288	0.867699202	1.086660941	0.993060787	0.837754999	4.126694151	4.98423767	13.53157807	5.345090687	5.396031582	10.17340037	1.339722514	21.6851143	104.4416432	0.576409253	0.34408185	0.282054982	0.603299401	0.462169345	0.260642197	0.428326543	0.22637479	0.380195845	0.189125613	0.354913546	0.193755828	0.333665109	2.032388973	0.958555313	2.181253442	1.063876309	1.223617431	3.705399492	4.31784025	1.171669202	1.221439073	0.132414257	2.27473807	1.965446545	1.23601727	0.758707693	3.926919547	2.552084014	0.85996994	2.00297208	4.443056981	1.255828945	1.181680649	0.529581772	2.930420901	1.230822065	1.841599876	0.166402625	4.897119379	2.06820695	24.17799523	1.435802172	1.587502501	0.380745078	0.949062642	0.44361287	0.844139552	0.680974273	1.143798688	0.680069908	1.147524656	3.382936993	4.199730145	3.310026928	1.254994716	0.388865816	0.145096266	0.67748803	0.769767468	1.828369414	7.83903842	1.560530969	4.273889259	1.566596678	1.038513459	0.258083779	0.875333128	0.370109919	3.105144356	2.254679729	5.032825138	4.025479641	3.709427192	0.368268855	0.140167548	1.097506122	0.279258218	5.329907841	0.369222406	0.665298344	0.409008752	0.516283828	0.602650125	0.332234689
DG(30:6)	3.934308636	6.977873615	9.161085902	7.150160215	6.5632569	4.523652368	13.54680021	6.513602085	2.641537189	10.15259613	13.69168738	5.678203678	6.167596946	3.731261282	4.021772522	5.730141875	7.503358549	7.208046532	11.84724521	7.025103641	7.612201221	6.978410303	6.562060332	15.37318553	5.571959888	6.556802248	6.726087066	3.936983974	5.042188299	4.928079428	5.991436338	6.480708305	4.272929959	5.752692574	7.669022209	9.170099676	6.912624117	5.084498413	7.086537893	6.906507439	33.25825322	5.408521201	12.50194516	7.608439544	9.94972848	14.5720076	6.531306321	5.927848602	5.517996031	10.71408931	6.834315068	8.273324155	4.293162796	2.379481156	7.029354179	4.534898975	10.31718578	6.634700196	7.650258632	7.257637708	6.28623247	12.00228485	5.717887144	29.33126211	5.693941792	8.520071167	6.313399061	5.616685646	12.27762427	30.79492169	0.405217897	0.006653309	0.011542346	0.006338513	0.005397094	0.006206	0.514517433	0.561969709	0.372627594	0.059252077	0.324099664	0.258070672	0.391889475	16.10160707	7.246247771	9.460236527	7.528885337	30.46249356	87.25235522	131.0451185	28.86706887	33.23505962	4.621413016	70.12307886	28.53702841	36.96682722	22.83409762	59.82605518	12.49484031	7.895614367	37.82846159	22.35514464	29.85682305	25.73515253	15.53155814	24.64483613	30.56350989	25.10983554	4.703446119	49.04944814	13.94462779	42.42377595	9.241302571	7.157910163	3.206785228	3.270044731	2.348572683	4.590945441	5.100686604	15.02759524	7.612831758	8.311615901	11.31797921	6.62772186	13.04225197	12.74787315	3.996464179	1.473739402	6.694005476	7.284550636	21.61488828	9.748530447	9.080495873	11.02789819	3.5023721	0	0.004581023	2.842702687	2.252373655	13.59628129	10.66609029	20.5913295	5.165201763	12.83648615	8.356692796	5.645150271	21.56946874	6.864278547	102.8947981	6.821926874	15.30396118	10.14993941	13.40977755	15.95735655	6.129951573
DG(31:3)	0.699218427	1.298094476	2.0728017	1.562842667	2.873441819	0.861960295	6.485318482	1.652917099	0.736451381	2.399749329	4.602662229	3.880274018	1.807712059	0.694688754	1.11007825	3.879901967	1.469517101	1.768643009	2.783810415	5.538920749	2.649724876	1.564389802	2.692689313	6.470245979	3.717118086	2.467942245	3.272325117	1.827159266	2.638528246	1.787030671	2.500695549	2.275005789	1.10767004	1.695470778	1.394967139	1.589348578	15.47872391	1.658250571	4.974844373	2.508030207	48.90670492	2.497904493	4.602600229	6.564206571	6.07840544	6.395560591	1.996702919	3.196613513	0.980280157	3.401519199	1.692218455	2.796831384	1.975433086	0.435134181	1.91737767	0.977426569	1.725512569	1.759683017	2.388889619	2.127898807	2.818834468	2.092613657	0.844032074	6.49949775	0.760616904	1.116710174	1.732647129	1.201202572	4.317941503	8.170053653	0.974314873	0.848271994	0.39427088	1.131538264	0.723169211	0.650383894	0.695268159	0.407769462	0.865510717	0.477080159	0.994651014	0.466387124	0.726232301	6.930675505	2.515517615	7.965790709	2.292042257	7.435785005	18.57892629	86.67285299	6.897124082	7.108220468	1.046013551	11.32587159	10.31691356	8.347300052	1.851460292	12.45675322	2.69768593	1.661820077	6.895260655	2.299809553	4.213666992	2.217668456	1.680736412	3.731005236	4.958958119	1.876168173	0.320761883	7.821936314	2.341170956	15.91659515	2.108175961	1.440473079	0.594659271	1.156302571	0.377839977	0.797100894	1.927646664	1.334275042	5.978375049	4.272502318	4.179530747	2.915509903	5.11959196	2.892238336	0.976862606	0.277281168	1.800718779	1.617770455	10.14636922	3.188446168	2.920783158	7.131748587	0.969122581	0.872964451	0.54911494	2.162888722	2.11851109	14.69361357	4.868864272	6.886474637	4.117991543	8.122131137	0.812007643	0.651786782	4.099686752	0.296424596	7.244532704	0.820491562	1.232778623	3.549313994	2.90480734	1.264290881	0.661731014
DG(32:0)	0.62457645	0.513069596	1.512301325	1.213251445	1.375457775	1.781184059	1.331397807	1.582199485	1.519937598	1.305561141	0.983488065	0.669724505	0.323720263	1.27247598	1.225900334	0.354246964	0.917787175	0.475833564	0.400670765	0.639661155	0.51053968	1.249269703	0.292785621	0.466504545	0.721294928	2.204982539	0.670262728	0.996994184	0.459595871	0.254943245	0.354221618	0.440827687	1.206360269	0.376763827	0.899360483	0.741080989	0.527443677	0.996017822	0.738984329	0.388105611	0.970747183	0.871100497	1.473530432	0.599814372	1.030903493	1.060532611	1.011397075	0.622809101	0.77611802	0.815431143	0.640970918	2.843391511	0.721795152	0.75064743	1.567912959	0.57920662	0.623030509	0.660044454	0.684786608	0.436082267	1.356258067	0.999557765	0.745281015	1.113065123	0.73121239	0.91200112	0.72414494	0.58245138	0.952639497	0.991143383	0.781806446	0.62608551	1.091936021	0.014058915	0.54445505	0.175176705	0.986899964	0.095854596	0.195737358	0.382208717	0.669412332	0.074342304	0.119751877	1.757729376	0.206975114	0.581738423	0.19321114	1.88972611	2.787839315	0.711106076	0.693531452	1.475155723	1.44200626	2.47873652	0.449306963	0.913864055	0.305871666	0.230238526	0.226153914	0.415590351	0.131270986	0.424677845	0	0.204948214	0.629433097	0.089106804	0.072884697	0.09331891	0.454458117	1.74674313	0.825570199	2.19919101	1.094015574	1.170950494	1.002514732	0.245230487	0.24829283	0.162546897	0.416345	0.255883183	0.387096696	0.827464797	1.953297764	1.058238852	0.976398708	0.932058148	1.351401992	0.582915043	2.36497794	1.240154246	0.591361961	1.229265508	1.082939786	0.933815409	0.697694687	0.463729877	0.16052192	0.236420693	0.277664042	0.878981487	1.36887654	0.283874686	0.559930914	0.665442364	0.83162731	0.490881446	1.040246201	0.233016925	0.43684814	0.349187796	0.652757967	0.493518755	0.343282057	0.703201709	0.54645294
DG(34:0)	0.498728721	0.527825932	1.141106081	0.550623471	0.508161698	0.69490452	0.778865175	0.505120493	0.580952282	0.549940705	0.659666278	0.470851465	0.203716768	0.623811525	0.343299967	0.071115241	0.466891491	0.210846628	0.143614832	0.521443883	0.182040732	0.70501388	0.119521895	0.129437804	0.603522385	1.009388422	0.34622347	0.793916161	0.267808145	0.197624916	0.20958717	0.264970432	0.602545607	0.159814619	0.786076143	0.310532354	0.294728914	0.423618118	0.285900777	0.40572876	0.560057958	0.152183708	0.590708706	0.083285344	0.316103642	0.346574168	0.452076283	0.170486168	0.287584687	0.542783352	0.006453442	1.445621982	0.21879112	0.321287412	1.078899976	0.305519401	0.256449324	0.324269635	0.339031424	0.113214563	0.325000663	0.107081485	0.216565863	0.093722583	0.086868073	0.365424257	0.286100643	0.33761871	0.529701263	0.494697765	0.451504981	0.246387525	0.143529743	0.011863589	0.201356192	0.008607529	0.008316246	0.010025861	0.0618965	0.22640697	0.165607914	0.083884428	0.00395501	1.550777278	0.326189875	0.10595189	0.170920902	1.063667675	0.929283123	1.841224988	0.495048264	0.187093032	0.898137658	0.339744354	0.081343865	1.023088243	0.683062028	0.175500542	0.101491622	0.21971056	0.271275612	0.579797189	0.046356222	0.824803189	0.391471287	0.0384934	0.179390802	0.045949413	0.678128295	0.92843941	0.314642877	1.039990251	0.257898793	0.385079893	0.508725636	0.096299229	0.054635896	0.039887269	0.217135679	0.178794925	0.106708214	0.85017805	1.691635303	0.537265472	0.921613311	0.542702004	0.591837509	0.249849321	1.404441203	0.793175359	0.838935546	0.7277145	0.679788303	1.115573574	0.323072404	0.144599465	0.125877862	0.104803427	0.088243775	0.799563396	0.43970773	0.142558546	0.002137997	0.248999583	0.457958106	0.313848749	0.572157951	0.129771614	0.742963245	0.103581584	0.647783085	0.169760936	0.107204585	0.508474591	0.01062857
DG(34:1)	3.730311129	3.466320426	16.39949318	18.19070568	6.19876375	16.33396561	10.1566726	17.81889274	12.571852	7.670797173	7.453457952	8.353211776	3.467771931	12.3582556	12.89738494	4.116195249	6.661580797	7.68634937	4.611456478	4.645816286	4.421360853	15.5394151	2.597946739	6.593186182	5.33405741	12.4511951	8.850054822	12.04367857	4.599400096	2.782552244	4.074314163	5.589159481	13.24253519	4.400680901	10.19083787	10.71483561	5.854598837	11.51713947	9.0787808	4.933169465	11.78439746	10.42817475	21.45119469	3.588999799	7.782253477	15.86346547	7.250049325	10.20490709	9.157358868	6.517701644	12.10136729	26.03258953	6.837583059	5.639137242	16.07243597	5.35734089	8.307639083	8.146348009	8.206749669	6.320379408	12.87971537	16.7900393	7.976249852	12.02600206	9.544707725	9.484900441	8.485897554	6.975777687	10.05859145	13.80486759	8.61651707	5.963195229	11.08870355	0.883110954	6.327673564	2.876788497	9.986215435	2.766144953	2.532785718	5.065214544	8.020382577	1.844683944	1.903699267	12.97619057	1.787862134	3.383538152	2.782062526	10.98574726	18.14762039	20.80001005	7.581808049	8.202251117	12.16677416	19.58172427	6.872408774	11.67496931	5.259018962	9.086133087	4.073190097	4.908582162	6.943629124	7.56270097	4.032893071	5.510895622	6.362025711	2.7898115	4.301001691	4.117722987	5.728445844	25.98341098	12.88864354	20.37002548	11.51457454	11.07259574	8.584006912	3.829700034	3.943991681	3.978607424	4.413327032	7.006238662	4.458693225	4.804012372	13.54100878	9.954817567	7.042137989	4.867736897	10.39171358	6.152778735	14.49416414	9.255866274	3.309574906	7.182710918	7.177139727	11.53654831	8.569832942	8.580853363	2.606535395	5.843998394	4.216471893	18.73769648	14.59367903	6.25486453	7.963965503	14.32892111	9.497632282	4.996176468	14.4691081	6.393040839	23.97043219	8.010085995	9.661024795	6.481181157	5.593468921	9.159779817	5.767007504
DG(16:0_18:1)	0.477330194	0.428110388	2.154863897	2.530005926	0.869888315	2.256557239	2.394754706	2.071596604	1.786400462	1.134892333	1.552459238	1.778992647	0.049635388	1.999470058	2.134920545	0.489728588	0.837351464	1.012316511	0.723893993	0.693215473	0.581771852	1.520963019	0.47216092	1.048837645	0.615652625	1.929151585	0.710185068	1.839476491	0.359811029	0.323618757	0.371935414	0.589727718	2.218655527	0.439002111	1.147452515	1.585090462	0.58773843	1.509147233	1.205404726	1.001377072	0.027646113	1.538738611	3.517057098	0.5487844	1.125527672	1.789498862	0.862895193	0.932752119	1.080395005	0.00862549	1.337960341	5.145063751	0.940093979	0.904174119	1.717575038	1.027982592	1.105578847	1.042119991	0.883656885	1.180352272	2.138107325	2.374479043	0.876898913	2.41508738	2.303232416	1.40144435	1.342138884	0.966395903	1.509531553	2.332937334	1.825678866	1.299069747	1.972114154	0.157108614	1.075803903	0.559215022	2.832630874	0.572252763	0.555350888	1.084183468	1.8265241	0.429503613	0.007091279	3.213699554	0.079356395	0.479095569	0.051103561	1.583574174	2.221615641	3.044675221	0.054546286	1.008904529	2.3736696	2.559005514	0.417752633	1.539768389	1.357653056	2.965373582	1.013737564	1.178660124	3.065498257	2.170249075	0.040671798	1.454309458	2.024394056	1.012597327	0.808954487	1.527214169	1.997576809	2.878906813	1.705422406	3.097496371	1.535067975	1.392644305	1.485256121	0.844154731	1.704343765	1.377158136	1.320926225	2.125592709	1.312393689	0.686273166	2.088553035	1.603113244	1.183610643	0.638699554	1.761623458	1.148306916	2.668159484	1.43113912	0.015655248	0.977406079	1.113772933	3.100335996	1.818955818	1.758042252	0.531334391	2.648397537	1.318261794	2.611985479	2.271969076	0.871303693	0.887853263	2.801797348	1.98522066	1.717677929	2.94655898	1.397368688	3.697460241	1.451399685	1.684195022	1.083896223	0.926341909	1.491607932	1.700375333
