Input name	RefMet_ID	Formula	Exact mass	Super class	Main class	Sub class	PubChem_CID	ChEBI_ID	HMDB_ID	LM_ID	KEGG_ID	INCHI_KEY	SMILES	Standardized name	ChEBI_ID_Step1_reactome	Reactome_Pathways_Step1	KEGG_Compounds_Step1	KEGG_Pathways_Step1	CHEBI_Exact_From_Names	CHEBI_Fuzzy_From_Names	CHEBI_From_Names_All	CHEBI_ID_Step2	KEGG_Exact_From_Names	KEGG_Fuzzy_From_Names	KEGG_From_Names_All	KEGG_ID_Step2	ChEBI_ID_Step2_reactome	Reactome_Pathways_Step2	KEGG_Compounds_Step2	KEGG_Pathways_Step2	CHEBI_RO_Equivalents	CHEBI_ID_Step3	KEGG_ID_Step3	ChEBI_ID_Step3_reactome	Reactome_Pathways_Step3	KEGG_Compounds_Step3	KEGG_Pathways_Step3	CHEBI_is_a_Equivalents	CHEBI_ID_Step4	KEGG_ID_Step4	ChEBI_ID_Step4_reactome	Reactome_Pathways_Step4	KEGG_Compounds_Step4	KEGG_Pathways_Step4	CHEBI_IsA_Generalisation	Reactome_Pathways_IsA_Generalisation	n_pathways_isa_generalisation
DG(40:6)	RM0035673	C43H72O5	668.5380	Glycerolipids	Diradylglycerols	DAG								DG 40:6					CHEBI:77129,CHEBI:85709,CHEBI:88545,CHEBI:88546,CHEBI:88974,CHEBI:89043,CHEBI:89045,CHEBI:89055,CHEBI:89176,CHEBI:89216,CHEBI:89217,CHEBI:89320,CHEBI:89323,CHEBI:89336,CHEBI:89449,CHEBI:89450,CHEBI:89651,CHEBI:89709,CHEBI:89785,CHEBI:89786,CHEBI:89802,CHEBI:89804,CHEBI:89805,CHEBI:89819,CHEBI:90058	CHEBI:77129,CHEBI:85709,CHEBI:88545,CHEBI:88546,CHEBI:88974,CHEBI:89043,CHEBI:89045,CHEBI:89055,CHEBI:89176,CHEBI:89216,CHEBI:89217,CHEBI:89320,CHEBI:89323,CHEBI:89336,CHEBI:89449,CHEBI:89450,CHEBI:89651,CHEBI:89709,CHEBI:89785,CHEBI:89786,CHEBI:89802,CHEBI:89804,CHEBI:89805,CHEBI:89819,CHEBI:90058	CHEBI:77129,CHEBI:85709,CHEBI:88545,CHEBI:88546,CHEBI:88974,CHEBI:89043,CHEBI:89045,CHEBI:89055,CHEBI:89176,CHEBI:89216,CHEBI:89217,CHEBI:89320,CHEBI:89323,CHEBI:89336,CHEBI:89449,CHEBI:89450,CHEBI:89651,CHEBI:89709,CHEBI:89785,CHEBI:89786,CHEBI:89802,CHEBI:89804,CHEBI:89805,CHEBI:89819,CHEBI:90058	CHEBI:77129,CHEBI:85709,CHEBI:88545,CHEBI:88546,CHEBI:88974,CHEBI:89043,CHEBI:89045,CHEBI:89055,CHEBI:89176,CHEBI:89216,CHEBI:89217,CHEBI:89320,CHEBI:89323,CHEBI:89336,CHEBI:89449,CHEBI:89450,CHEBI:89651,CHEBI:89709,CHEBI:89785,CHEBI:89786,CHEBI:89802,CHEBI:89804,CHEBI:89805,CHEBI:89819,CHEBI:90058										CHEBI:77129,CHEBI:85709,CHEBI:88545,CHEBI:88546,CHEBI:88974,CHEBI:89043,CHEBI:89045,CHEBI:89055,CHEBI:89176,CHEBI:89216,CHEBI:89217,CHEBI:89320,CHEBI:89323,CHEBI:89336,CHEBI:89449,CHEBI:89450,CHEBI:89651,CHEBI:89709,CHEBI:89785,CHEBI:89786,CHEBI:89802,CHEBI:89804,CHEBI:89805,CHEBI:89819,CHEBI:90058						CHEBI:134566	CHEBI:77129,CHEBI:85709,CHEBI:88545,CHEBI:88546,CHEBI:88974,CHEBI:89043,CHEBI:89045,CHEBI:89055,CHEBI:89176,CHEBI:89216,CHEBI:89217,CHEBI:89320,CHEBI:89323,CHEBI:89336,CHEBI:89449,CHEBI:89450,CHEBI:89651,CHEBI:89709,CHEBI:89785,CHEBI:89786,CHEBI:89802,CHEBI:89804,CHEBI:89805,CHEBI:89819,CHEBI:90058,CHEBI:134566						CHEBI:17815,CHEBI:18035	R-HSA-112043,R-HSA-114508,R-HSA-114516,R-HSA-114604,R-HSA-1169091,R-HSA-1169092,R-HSA-1250196,R-HSA-139853,R-HSA-1482883,R-HSA-1483191,R-HSA-1483206,R-HSA-1483213,R-HSA-1489509,R-HSA-162710,R-HSA-163560,R-HSA-1660661,R-HSA-1855204,R-HSA-192456,R-HSA-202424,R-HSA-202433,R-HSA-2029485,R-HSA-2179392,R-HSA-2871809,R-HSA-2871837,R-HSA-3000170,R-HSA-354192,R-HSA-392517,R-HSA-399997,R-HSA-4086398,R-HSA-416476,R-HSA-416993,R-HSA-418217,R-HSA-418597,R-HSA-418890,R-HSA-419408,R-HSA-426048,R-HSA-434316,R-HSA-4419969,R-HSA-5099900,R-HSA-5218921,R-HSA-5607764,R-HSA-5673001,R-HSA-6809371,R-HSA-75109,R-HSA-76005,R-HSA-8963889,R-HSA-8963901,R-HSA-8964058,R-HSA-9027277,R-HSA-9648002,R-HSA-9664323,R-HSA-9680350,R-HSA-9717207,R-HSA-975634,R-HSA-983695	55
Ephedrine	RM0022688	C10H15NO	165.1154	Benzenoids	Benzenes	Phenylpropanes	9294	CHEBI:15407	HMDB0015451		C01575	KWGRBVOPPLSCSI-WPRPVWTQSA-N	C[C@@H]([C@@H](c1ccccc1)O)NC	Ephedrine			C01575	map01100,map01110,map00996,map01063	CHEBI:15407	CHEBI:15407	CHEBI:15407	CHEBI:15407	C01575	C01575	C01575	C01575			C01575	map01100,map01110,map00996,map01063	CHEBI:57295,CHEBI:149673	CHEBI:15407,CHEBI:57295,CHEBI:149673	C01575			C01575	map01100,map01110,map00996,map01063		CHEBI:15407,CHEBI:57295,CHEBI:149673	C01575			C01575	map01100,map01110,map00996,map01063	CHEBI:30879	R-HSA-1483166,R-HSA-2022377,R-HSA-8935690	3
Benzoic Acid	RM0134993	C7H6O2	122.0368	Benzenoids	Benzenes	Benzoic acids	243	CHEBI:30746	HMDB0001870		C00180	WPYMKLBDIGXBTP-UHFFFAOYSA-N	c1ccc(cc1)C(=O)O	Benzoic acid	CHEBI:30746	R-HSA-177135	C00180	map01100,map01110,map01120,map01220,map00996,map00362,map00627,map00623,map00621,map01063	CHEBI:30746,CHEBI:30746,CHEBI:30746	CHEBI:30746,CHEBI:30746,CHEBI:30746	CHEBI:30746,CHEBI:30746,CHEBI:30746	CHEBI:30746	C00180,C00539	C00180,C00539	C00180,C00539	C00180,C00539	CHEBI:30746	R-HSA-177135	C00180	map01100,map01110,map01120,map01220,map00996,map00362,map00627,map00623,map00621,map01063	CHEBI:16150	CHEBI:16150,CHEBI:30746	C00180,C00539	CHEBI:16150,CHEBI:30746	R-HSA-9717207,R-HSA-9717207,R-HSA-177135	C00180	map01100,map01110,map01120,map01220,map00996,map00362,map00627,map00623,map00621,map01063		CHEBI:16150,CHEBI:30746	C00180,C00539	CHEBI:16150,CHEBI:30746	R-HSA-9717207,R-HSA-9717207,R-HSA-177135	C00180	map01100,map01110,map01120,map01220,map00996,map00362,map00627,map00623,map00621,map01063			0
PC(O-36:1)	RM0052212	C44H88NO7P	773.6298	Glycerophospholipids	Glycerophosphocholines	O-PC								PC O-36:1					CHEBI:67066,CHEBI:89882,CHEBI:89893	CHEBI:67066,CHEBI:67066,CHEBI:89882,CHEBI:89893	CHEBI:67066,CHEBI:89882,CHEBI:89893	CHEBI:67066,CHEBI:89882,CHEBI:89893										CHEBI:67066,CHEBI:89882,CHEBI:89893						CHEBI:86432	CHEBI:67066,CHEBI:86432,CHEBI:89882,CHEBI:89893						CHEBI:36313	R-HSA-1482788	1
PI(18:0_22:5)	RM0056665	C49H85O13P	912.5728	Glycerophospholipids	Glycerophosphoinositols	PI								PI 18:0_22:5																																	0
2-hexyl-1-Decanol	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183266	CHEBI:183266	CHEBI:183266	CHEBI:183266										CHEBI:183266							CHEBI:183266						CHEBI:30879	R-HSA-1483166,R-HSA-2022377,R-HSA-8935690	3
SM(16:1;2O/16:0)	RM0059186	C37H75N2O6P	674.5363	Sphingolipids	Phosphosphingolipids	SM	52931133	CHEBI:133171	HMDB0240616	LMSP03010035		RPTUKVYGSPDHGQ-PSALXKTOSA-N	CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@@H](/C=C/CCCCCCCCCCC)O	SM 16:1;O2/16:0								CHEBI:133171										CHEBI:133171							CHEBI:133171						CHEBI:64583	R-HSA-1660661	1
LPC(22:6/0:0)	RM0134489	C30H50NO7P	567.3325	Glycerophospholipids	Glycerophosphocholines	LPC								LPC 22:6/0:0					CHEBI:131986	CHEBI:131986	CHEBI:131986	CHEBI:131986										CHEBI:131986						CHEBI:73873	CHEBI:73873,CHEBI:131986						CHEBI:58168,CHEBI:64567	R-HSA-111995,R-HSA-1482839,R-HSA-1483191,R-HSA-2142753,R-HSA-6814848	5
1,2-Cyclohexanedicarboxylic acid, 2-methylpent-3-yl nonyl ester	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183263	CHEBI:183263	CHEBI:183263	CHEBI:183263										CHEBI:183263							CHEBI:183263								0
Histidine	RM0129894	C6H9N3O2	155.0695	Organic acids	Amino acids and peptides	Amino acids	6274	CHEBI:15971	HMDB0000177		C00135	HNDVDQJCIGZPNO-YFKPBYRVSA-N	C(c1c[nH]cn1)[C@@H](C(=O)O)N	Histidine			C00135	map01100,map01110,map01230,map00340,map00410,map00470,map00404,map01060,map01065,map00970,map02010,map04974,map04382,map05230	CHEBI:15971,CHEBI:27570,CHEBI:27570	CHEBI:15971,CHEBI:27570,CHEBI:27570	CHEBI:15971,CHEBI:27570,CHEBI:27570	CHEBI:15971,CHEBI:27570	C00135,C00768	C00135,C00768	C00135,C00768	C00135,C00768			C00135	map01100,map01110,map01230,map00340,map00410,map00470,map00404,map01060,map01065,map00970,map02010,map04974,map04382,map05230	CHEBI:27947,CHEBI:32510,CHEBI:32511,CHEBI:32512,CHEBI:32513,CHEBI:32523,CHEBI:32524,CHEBI:32526,CHEBI:32527,CHEBI:32529,CHEBI:32530,CHEBI:32531,CHEBI:32532,CHEBI:57595,CHEBI:142967	CHEBI:15971,CHEBI:27570,CHEBI:27947,CHEBI:32510,CHEBI:32511,CHEBI:32512,CHEBI:32513,CHEBI:32523,CHEBI:32524,CHEBI:32526,CHEBI:32527,CHEBI:32529,CHEBI:32530,CHEBI:32531,CHEBI:32532,CHEBI:57595,CHEBI:142967	C00135,C00768,C06419	CHEBI:57595	R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-427975,R-HSA-442660,R-HSA-5223345,R-HSA-5619094,R-HSA-70921,R-HSA-71240	C00135,C06419	map01100,map01110,map01230,map00340,map00410,map00470,map00404,map01060,map01065,map00970,map02010,map04974,map04382,map05230,map01100,map00470		CHEBI:15971,CHEBI:27570,CHEBI:27947,CHEBI:32510,CHEBI:32511,CHEBI:32512,CHEBI:32513,CHEBI:32523,CHEBI:32524,CHEBI:32526,CHEBI:32527,CHEBI:32529,CHEBI:32530,CHEBI:32531,CHEBI:32532,CHEBI:57595,CHEBI:142967	C00135,C00768,C06419	CHEBI:57595	R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-427975,R-HSA-442660,R-HSA-5223345,R-HSA-5619094,R-HSA-70921,R-HSA-71240	C00135,C06419	map01100,map01110,map01230,map00340,map00410,map00470,map00404,map01060,map01065,map00970,map02010,map04974,map04382,map05230,map01100,map00470			0
4-methyl-Undecane	-	-	-	-	-	-	-		-	-		-	-	-																																	0
LPE(20:3)	RM0012621	C25H46NO7P	503.3012	Glycerophospholipids	Glycerophosphoethanolamines	LPE								LPE 20:3					CHEBI:72735,CHEBI:133710,CHEBI:90579	CHEBI:133710,CHEBI:72735,CHEBI:72735,CHEBI:90579	CHEBI:72735,CHEBI:133710,CHEBI:90579	CHEBI:72735,CHEBI:90579,CHEBI:133710										CHEBI:72735,CHEBI:90579,CHEBI:133710						CHEBI:140965,CHEBI:145261,CHEBI:145285	CHEBI:72735,CHEBI:90579,CHEBI:133710,CHEBI:140965,CHEBI:145261,CHEBI:145285						CHEBI:28936,CHEBI:36314	R-HSA-1482788,R-HSA-1482839,R-HSA-1483152	3
Dodecanoic acid, 1-methylethyl ester	-	-	-	-	-	-	-		-	-		-	-	-																																	0
SM(25:0;2O/13:1)	-	-	-	-	-	-	-		-	-		-	-	-																																	0
2,6-bis(1,1-dimethylethyl)-2,5-Cyclohexadiene-1,4-dione	RM0118430	C14H20O2	220.1463	Prenol Lipids	Isoprenoids	C10 isoprenoids	12867	CHEBI:89187	HMDB0013817			RDQSIADLBQFVMY-UHFFFAOYSA-N	CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C	2,6-Di-tert-butylbenzoquinone					CHEBI:89187	CHEBI:89187	CHEBI:89187	CHEBI:89187										CHEBI:89187							CHEBI:89187						CHEBI:132124	R-HSA-389661	1
PC(16:0_16:1)	RM0011316	C40H78NO8P	731.5465	Glycerophospholipids	Glycerophosphocholines	PC								PC 16:0_16:1					CHEBI:167246	CHEBI:167246,CHEBI:167246	CHEBI:167246	CHEBI:167246										CHEBI:167246						CHEBI:89731	CHEBI:89731,CHEBI:167246						CHEBI:57643	R-HSA-111995,R-HSA-1369062,R-HSA-1482788,R-HSA-1482798,R-HSA-1482839,R-HSA-1483101,R-HSA-1483148,R-HSA-1483166,R-HSA-1483191,R-HSA-1483196,R-HSA-1660661,R-HSA-2029485,R-HSA-2142753,R-HSA-382556,R-HSA-5678771,R-HSA-5683678,R-HSA-5683826,R-HSA-5688399,R-HSA-6811436,R-HSA-8964058,R-HSA-9680350	21
TG(15:0_16:1_18:2)	RM0063841	C52H94O6	814.7050	Glycerolipids	Triradylglycerols	TAG								TG 15:0_16:1_18:2																																	0
TG(10:0_10:0_18:1)	RM0067087	C41H76O6	664.5642	Glycerolipids	Triradylglycerols	TAG								TG 10:0_10:0_18:1																																	0
TG(12:0_16:1_18:1)	RM0068982	C49H90O6	774.6737	Glycerolipids	Triradylglycerols	TAG								TG 12:0_16:1_18:1																																	0
PC(O-39:4)	RM0052195	C47H88NO7P	809.6298	Glycerophospholipids	Glycerophosphocholines	O-PC								PC O-39:4																																	0
LPC(22:6)	RM0134493	C30H50NO7P	567.3325	Glycerophospholipids	Glycerophosphocholines	LPC								LPC 22:6					CHEBI:64567	CHEBI:64567,CHEBI:64567	CHEBI:64567	CHEBI:64567					CHEBI:64567	R-HSA-1483191				CHEBI:64567		CHEBI:64567	R-HSA-1483191			CHEBI:73873,CHEBI:76085,CHEBI:131986,CHEBI:131987	CHEBI:64567,CHEBI:73873,CHEBI:76085,CHEBI:131986,CHEBI:131987		CHEBI:64567	R-HSA-1483191					0
DG(32:0)	RM0033958	C35H68O5	568.5067	Glycerolipids	Diradylglycerols	DAG								DG 32:0					CHEBI:77619,CHEBI:82929,CHEBI:88532,CHEBI:88810	CHEBI:77619,CHEBI:82929,CHEBI:85688,CHEBI:88532,CHEBI:88810	CHEBI:77619,CHEBI:82929,CHEBI:85688,CHEBI:88532,CHEBI:88810	CHEBI:77619,CHEBI:82929,CHEBI:85688,CHEBI:88532,CHEBI:88810										CHEBI:77619,CHEBI:82929,CHEBI:85688,CHEBI:88532,CHEBI:88810						CHEBI:78090,CHEBI:142940	CHEBI:77619,CHEBI:78090,CHEBI:82929,CHEBI:85688,CHEBI:88532,CHEBI:88810,CHEBI:142940						CHEBI:17815,CHEBI:18035	R-HSA-112043,R-HSA-114508,R-HSA-114516,R-HSA-114604,R-HSA-1169091,R-HSA-1169092,R-HSA-1250196,R-HSA-139853,R-HSA-1482883,R-HSA-1483191,R-HSA-1483206,R-HSA-1483213,R-HSA-1489509,R-HSA-162710,R-HSA-163560,R-HSA-1660661,R-HSA-1855204,R-HSA-192456,R-HSA-202424,R-HSA-202433,R-HSA-2029485,R-HSA-2179392,R-HSA-2871809,R-HSA-2871837,R-HSA-3000170,R-HSA-354192,R-HSA-392517,R-HSA-399997,R-HSA-4086398,R-HSA-416476,R-HSA-416993,R-HSA-418217,R-HSA-418597,R-HSA-418890,R-HSA-419408,R-HSA-426048,R-HSA-434316,R-HSA-4419969,R-HSA-5099900,R-HSA-5218921,R-HSA-5607764,R-HSA-5673001,R-HSA-6809371,R-HSA-75109,R-HSA-76005,R-HSA-8963889,R-HSA-8963901,R-HSA-8964058,R-HSA-9027277,R-HSA-9648002,R-HSA-9664323,R-HSA-9680350,R-HSA-9717207,R-HSA-975634,R-HSA-983695	55
alpha-Tocopherol	RM0135430	C29H50O2	430.3811	Prenol Lipids	Quinones and hydroquinones	Vitamin E	14985	CHEBI:18145	HMDB0001893	LMPR02020001	C02477	GVJHHUAWPYXKBD-IEOSBIPESA-N	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(c(C)c(C)c2O1)O	alpha-Tocopherol	CHEBI:18145	R-HSA-8877627	C02477	map01100,map01110,map01240,map00130,map01060,map04216,map04977	CHEBI:18145,CHEBI:22470	CHEBI:18145,CHEBI:22470	CHEBI:18145,CHEBI:22470	CHEBI:18145,CHEBI:22470	C02477	C02477	C02477	C02477	CHEBI:18145	R-HSA-8877627	C02477	map01100,map01110,map01240,map00130,map01060,map04216,map04977	CHEBI:46430	CHEBI:18145,CHEBI:22470,CHEBI:46430	C02477	CHEBI:18145	R-HSA-8877627	C02477	map01100,map01110,map01240,map00130,map01060,map04216,map04977	CHEBI:177081,CHEBI:177084,CHEBI:177085,CHEBI:177086,CHEBI:177089,CHEBI:177090	CHEBI:18145,CHEBI:22470,CHEBI:46430,CHEBI:177081,CHEBI:177084,CHEBI:177085,CHEBI:177086,CHEBI:177089,CHEBI:177090	C02477	CHEBI:18145	R-HSA-8877627	C02477	map01100,map01110,map01240,map00130,map01060,map04216,map04977			0
TG(10:0_17:1_18:1)	RM0097903	C48H88O6	760.6581	Glycerolipids	Triradylglycerols	TAG								TG 10:0_17:1_18:1																																	0
PC(O-32:0)	RM0090011	C40H82NO7P	719.5829	Glycerophospholipids	Glycerophosphocholines	O-PC								PC O-32:0					CHEBI:85845	CHEBI:85845,CHEBI:85845	CHEBI:85845	CHEBI:85845										CHEBI:85845						CHEBI:134603	CHEBI:85845,CHEBI:134603						CHEBI:36313	R-HSA-1482788	1
Benzothiazole	RM0200213	C7H5NS	135.0143	Organoheterocyclic compounds	Benzothiazoles	Benzothiazoles	7222	CHEBI:45993	HMDB0032930			IOJUPLGTWVMSFF-UHFFFAOYSA-N	c1ccc2c(c1)ncs2	Benzothiazole					CHEBI:45993,CHEBI:45993	CHEBI:45993,CHEBI:45993	CHEBI:45993,CHEBI:45993	CHEBI:45993										CHEBI:45993						CHEBI:115196	CHEBI:45993,CHEBI:115196								0
o-Anisic acid, tridec-2-ynyl ester	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183302	CHEBI:183302	CHEBI:183302	CHEBI:183302										CHEBI:183302							CHEBI:183302						CHEBI:33575	R-HSA-6809371	1
SM(46:5;3O)	RM0186447	C51H95N2O7P	878.6877	Sphingolipids	Phosphosphingolipids	SM								SM 46:5;O3																																	0
Tridecanoic acid	RM0149932	C13H26O2	214.1933	Fatty Acyls	Fatty acids	Saturated FA	12530	CHEBI:45919	HMDB0000910	LMFA01010013	C17076	SZHOJFHSIKHZHA-UHFFFAOYSA-N	CCCCCCCCCCCCC(=O)O	Tridecylic acid					CHEBI:45919	CHEBI:45919	CHEBI:45919	CHEBI:45919	C17076	C17076	C17076	C17076					CHEBI:125832	CHEBI:45919,CHEBI:125832	C17076						CHEBI:45919,CHEBI:125832	C17076					CHEBI:15904	R-HSA-1369062,R-HSA-192456,R-HSA-3000471,R-HSA-390247,R-HSA-5684045,R-HSA-77289,R-HSA-8963901,R-HSA-8964058,R-HSA-975634	9
2,4,6-trimethyl-Decane	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:151078	CHEBI:151078	CHEBI:151078	CHEBI:151078										CHEBI:151078							CHEBI:151078								0
Oxalic acid, heptyl propyl ester	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183306	CHEBI:183306	CHEBI:183306	CHEBI:183306										CHEBI:183306							CHEBI:183306						CHEBI:33575	R-HSA-6809371	1
p-Toluic acid	RM0040830	C8H8O2	136.0524	Benzenoids	Benzenes	Hydroxybenzoic acids	7470	CHEBI:36635	HMDB0029635		C01454	LPNBBFKOUUSUDB-UHFFFAOYSA-N	Cc1ccc(cc1)C(=O)O	4-Methylbenzoic acid			C01454	map01100,map01120,map01220,map00622	CHEBI:36635,CHEBI:36635	CHEBI:36635,CHEBI:36635	CHEBI:36635,CHEBI:36635	CHEBI:36635	C01454	C01454	C01454	C01454			C01454	map01100,map01120,map01220,map00622	CHEBI:28856	CHEBI:28856,CHEBI:36635	C01454			C01454	map01100,map01120,map01220,map00622		CHEBI:28856,CHEBI:36635	C01454			C01454	map01100,map01120,map01220,map00622	CHEBI:33575	R-HSA-6809371	1
L-Sorbopyranose	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:48649	CHEBI:48649	CHEBI:48649	CHEBI:48649	C00247	C00247	C00247	C00247			C00247	map01100,map00051		CHEBI:48649	C00247			C00247	map01100,map00051	CHEBI:10295,CHEBI:48645,CHEBI:48677,CHEBI:48678	CHEBI:10295,CHEBI:48645,CHEBI:48649,CHEBI:48677,CHEBI:48678	C00247,C08356			C00247	map01100,map00051			0
PI(18:0_22:6)	RM0027240	C49H83O13P	910.5571	Glycerophospholipids	Glycerophosphoinositols	PI								PI 18:0_22:6																																	0
SM(18:1;2O/19:1)	RM0058885	C42H83N2O6P	742.5989	Sphingolipids	Phosphosphingolipids	SM								SM 18:1;O2/19:1																																	0
Pentadecanoic acid	RM0153573	C15H30O2	242.2246	Fatty Acyls	Fatty acids	Saturated FA	13849	CHEBI:42504	HMDB0000826	LMFA01010015	C16537	WQEPLUUGTLDZJY-UHFFFAOYSA-N	CCCCCCCCCCCCCCC(=O)O	Pentadecylic acid					CHEBI:42504,CHEBI:42504	CHEBI:42504,CHEBI:42504	CHEBI:42504,CHEBI:42504	CHEBI:42504	C16537	C16537	C16537	C16537					CHEBI:78795	CHEBI:42504,CHEBI:78795	C16537	CHEBI:78795	R-HSA-381771,R-HSA-400511,R-HSA-416476,R-HSA-434316,R-HSA-444209				CHEBI:42504,CHEBI:78795	C16537	CHEBI:78795	R-HSA-381771,R-HSA-400511,R-HSA-416476,R-HSA-434316,R-HSA-444209					0
CE(20:5)	RM0138738	C47H74O2	670.5689	Sterol Lipids	Sterol esters	Chol. esters								CE 20:5					CHEBI:132007,CHEBI:84969	CHEBI:132007,CHEBI:84969	CHEBI:132007,CHEBI:84969	CHEBI:84969,CHEBI:132007										CHEBI:84969,CHEBI:132007							CHEBI:84969,CHEBI:132007						CHEBI:17002	R-HSA-163560,R-HSA-192456,R-HSA-202733,R-HSA-211945,R-HSA-2168880,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-3000497,R-HSA-432142,R-HSA-5686938,R-HSA-8856825,R-HSA-8856828,R-HSA-8866423,R-HSA-8963888,R-HSA-8963896,R-HSA-8963901,R-HSA-8964011,R-HSA-8964026,R-HSA-8964038,R-HSA-8964041,R-HSA-8964046,R-HSA-8964058,R-HSA-8964572,R-HSA-9707616,R-HSA-975634,R-HSA-9918432,R-HSA-9918481,R-HSA-9918487,R-HSA-9920588,R-HSA-9920951	31
PC(O-36:5)	RM0134826	C44H80NO7P	765.5672	Glycerophospholipids	Glycerophosphocholines	O-PC								PC O-36:5					CHEBI:64540	CHEBI:64540,CHEBI:64540	CHEBI:64540	CHEBI:64540										CHEBI:64540						CHEBI:86437	CHEBI:64540,CHEBI:86437						CHEBI:36313	R-HSA-1482788	1
D-(+)-Galactopyranose	RM0034731	C6H12O6	180.0634	Carbohydrates	Monosaccharides	Hexoses	6036	CHEBI:4139	HMDB0033704		C00124	WQZGKKKJIJFFOK-SVZMEOIVSA-N	C([C@@H]1[C@@H]([C@@H]([C@H](C(O)O1)O)O)O)O	Galactose			C00124	map01100,map00052,map02060,map02030,map04973,map04978	CHEBI:28260,CHEBI:28260	CHEBI:28260,CHEBI:28260	CHEBI:28260,CHEBI:28260	CHEBI:4139,CHEBI:28260	C00124,C01582	C00124,C01582	C00124,C01582	C00124,C01582			C00124	map01100,map00052,map02060,map02030,map04973,map04978		CHEBI:4139,CHEBI:28260	C00124,C01582			C00124	map01100,map00052,map02060,map02030,map04973,map04978	CHEBI:12936,CHEBI:17118,CHEBI:27667,CHEBI:28061,CHEBI:37617,CHEBI:37618,CHEBI:37619,CHEBI:37620,CHEBI:37621,CHEBI:37662,CHEBI:42905,CHEBI:59497,CHEBI:143624,CHEBI:146456,CHEBI:146919,CHEBI:148031,CHEBI:149304,CHEBI:231865	CHEBI:4139,CHEBI:12936,CHEBI:17118,CHEBI:27667,CHEBI:28061,CHEBI:28260,CHEBI:37617,CHEBI:37618,CHEBI:37619,CHEBI:37620,CHEBI:37621,CHEBI:37662,CHEBI:42905,CHEBI:59497,CHEBI:143624,CHEBI:146456,CHEBI:146919,CHEBI:148031,CHEBI:149304,CHEBI:231865	C00124,C00962,C00984,C01582,C01825,C21066,C22957	CHEBI:17118,CHEBI:27667,CHEBI:28061	R-HSA-189085,R-HSA-5609976,R-HSA-5619098,R-HSA-8981373,R-HSA-70370,R-HSA-9931929,R-HSA-2022857,R-HSA-2024101,R-HSA-70370,R-HSA-70370,R-HSA-9840310	C00124,C00984,C01825,C21066	map01100,map00052,map02060,map02030,map04973,map04978,map01100,map01250,map00052,map00520,map01100,map01110,map01240,map00053,map02010			0
